Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1013326,-,-,-,29.69,-82.34,-5,56,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI
2014,3,10,17,0,72,661
2014,3,10,17,30,57,544
2014,3,10,18,0,35,359
2014,3,10,18,30,0,0
2014,3,10,19,0,0,0
2014,3,10,19,30,0,0
2014,3,10,20,0,0,0
2014,3,10,20,30,0,0
2014,3,10,21,0,0,0
2014,3,10,21,30,0,0
2014,3,10,22,0,0,0
2014,3,10,22,30,0,0
2014,3,10,23,0,0,0
2014,3,10,23,30,0,0
2014,3,11,0,0,0,0
2014,3,11,0,30,0,0
2014,3,11,1,0,0,0
2014,3,11,1,30,0,0
2014,3,11,2,0,0,0
2014,3,11,2,30,0,0
2014,3,11,3,0,0,0
2014,3,11,3,30,0,0
2014,3,11,4,0,0,0
2014,3,11,4,30,0,0
2014,3,11,5,0,0,0
2014,3,11,5,30,0,0
2014,3,11,6,0,0,0
2014,3,11,6,30,0,0
2014,3,11,7,0,17,195
2014,3,11,7,30,43,467
2014,3,11,8,0,60,629
2014,3,11,8,30,72,727
2014,3,11,9,0,80,797
2014,3,11,9,30,86,844
2014,3,11,10,0,91,880
2014,3,11,10,30,95,904
2014,3,11,11,0,98,923
2014,3,11,11,30,345,411
2014,3,11,12,0,378,369
2014,3,11,12,30,329,500
2014,3,11,13,0,299,533
2014,3,11,13,30,100,937
2014,3,11,14,0,101,920
2014,3,11,14,30,217,656
2014,3,11,15,0,261,463
2014,3,11,15,30,209,510
2014,3,11,16,0,180,483
2014,3,11,16,30,170,311
2014,3,11,17,0,114,367
2014,3,11,17,30,84,30
2014,3,11,18,0,39,0
2014,3,11,18,30,0,0
2014,3,11,19,0,0,0
2014,3,11,19,30,0,0
2014,3,11,20,0,0,0
2014,3,11,20,30,0,0
2014,3,11,21,0,0,0
2014,3,11,21,30,0,0
2014,3,11,22,0,0,0
2014,3,11,22,30,0,0
2014,3,11,23,0,0,0
2014,3,11,23,30,0,0
2014,3,12,0,0,0,0
2014,3,12,0,30,0,0
2014,3,12,1,0,0,0
2014,3,12,1,30,0,0
2014,3,12,2,0,0,0
2014,3,12,2,30,0,0
2014,3,12,3,0,0,0
2014,3,12,3,30,0,0
2014,3,12,4,0,0,0
2014,3,12,4,30,0,0
2014,3,12,5,0,0,0
2014,3,12,5,30,0,0
2014,3,12,6,0,0,0
2014,3,12,6,30,0,0
2014,3,12,7,0,19,37
2014,3,12,7,30,66,217
2014,3,12,8,0,97,392
2014,3,12,8,30,120,507
2014,3,12,9,0,114,662
2014,3,12,9,30,125,721
2014,3,12,10,0,212,10
2014,3,12,10,30,102,874
2014,3,12,11,0,370,244
2014,3,12,11,30,382,261
2014,3,12,12,0,418,206
2014,3,12,12,30,98,946
2014,3,12,13,0,359,426
2014,3,12,13,30,386,334
2014,3,12,14,0,394,188
2014,3,12,14,30,99,909
2014,3,12,15,0,93,894
2014,3,12,15,30,238,27
2014,3,12,16,0,82,834
2014,3,12,16,30,75,782
2014,3,12,17,0,68,698
2014,3,12,17,30,55,581
2014,3,12,18,0,39,354
2014,3,12,18,30,0,0
2014,3,12,19,0,0,0
2014,3,12,19,30,0,0
2014,3,12,20,0,0,0
2014,3,12,20,30,0,0
2014,3,12,21,0,0,0
2014,3,12,21,30,0,0
2014,3,12,22,0,0,0
2014,3,12,22,30,0,0
2014,3,12,23,0,0,0
2014,3,12,23,30,0,0
2014,3,13,0,0,0,0
2014,3,13,0,30,0,0
2014,3,13,1,0,0,0
2014,3,13,1,30,0,0
2014,3,13,2,0,0,0
2014,3,13,2,30,0,0
2014,3,13,3,0,0,0
2014,3,13,3,30,0,0
2014,3,13,4,0,0,0
2014,3,13,4,30,0,0
2014,3,13,5,0,0,0
2014,3,13,5,30,0,0
2014,3,13,6,0,0,0
2014,3,13,6,30,0,0
2014,3,13,7,0,20,324
2014,3,13,7,30,40,601
2014,3,13,8,0,53,754
2014,3,13,8,30,62,842
2014,3,13,9,0,67,904
2014,3,13,9,30,73,944
2014,3,13,10,0,79,969
2014,3,13,10,30,82,990
2014,3,13,11,0,84,1007
2014,3,13,11,30,86,1017
2014,3,13,12,0,86,1024
2014,3,13,12,30,87,1027
2014,3,13,13,0,87,1025
2014,3,13,13,30,86,1020
2014,3,13,14,0,85,1011
2014,3,13,14,30,83,998
2014,3,13,15,0,80,978
2014,3,13,15,30,77,953
2014,3,13,16,0,78,904
2014,3,13,16,30,71,854
2014,3,13,17,0,63,782
2014,3,13,17,30,51,671
2014,3,13,18,0,35,481
2014,3,13,18,30,0,0
2014,3,13,19,0,0,0
2014,3,13,19,30,0,0
2014,3,13,20,0,0,0
2014,3,13,20,30,0,0
2014,3,13,21,0,0,0
2014,3,13,21,30,0,0
2014,3,13,22,0,0,0
2014,3,13,22,30,0,0
2014,3,13,23,0,0,0
2014,3,13,23,30,0,0
2014,3,14,0,0,0,0
2014,3,14,0,30,0,0
2014,3,14,1,0,0,0
2014,3,14,1,30,0,0
2014,3,14,2,0,0,0
2014,3,14,2,30,0,0
2014,3,14,3,0,0,0
2014,3,14,3,30,0,0
2014,3,14,4,0,0,0
2014,3,14,4,30,0,0
2014,3,14,5,0,0,0
2014,3,14,5,30,0,0
2014,3,14,6,0,0,0
2014,3,14,6,30,0,0
2014,3,14,7,0,21,303
2014,3,14,7,30,43,573
2014,3,14,8,0,58,716
2014,3,14,8,30,69,806
2014,3,14,9,0,77,864
2014,3,14,9,30,83,905
2014,3,14,10,0,89,932
2014,3,14,10,30,93,953
2014,3,14,11,0,99,962
2014,3,14,11,30,101,972
2014,3,14,12,0,107,969
2014,3,14,12,30,108,970
2014,3,14,13,0,111,962
2014,3,14,13,30,110,956
2014,3,14,14,0,113,935
2014,3,14,14,30,110,919
2014,3,14,15,0,109,889
2014,3,14,15,30,104,859
2014,3,14,16,0,99,811
2014,3,14,16,30,90,754
2014,3,14,17,0,79,670
2014,3,14,17,30,63,550
2014,3,14,18,0,41,354
2014,3,14,18,30,0,0
2014,3,14,19,0,0,0
2014,3,14,19,30,0,0
2014,3,14,20,0,0,0
2014,3,14,20,30,0,0
2014,3,14,21,0,0,0
2014,3,14,21,30,0,0
2014,3,14,22,0,0,0
2014,3,14,22,30,0,0
2014,3,14,23,0,0,0
2014,3,14,23,30,0,0
2014,3,15,0,0,0,0
2014,3,15,0,30,0,0
2014,3,15,1,0,0,0
2014,3,15,1,30,0,0
2014,3,15,2,0,0,0
2014,3,15,2,30,0,0
2014,3,15,3,0,0,0
2014,3,15,3,30,0,0
2014,3,15,4,0,0,0
2014,3,15,4,30,0,0
2014,3,15,5,0,0,0
2014,3,15,5,30,0,0
2014,3,15,6,0,0,0
2014,3,15,6,30,0,0
2014,3,15,7,0,25,146
2014,3,15,7,30,58,389
2014,3,15,8,0,80,549
2014,3,15,8,30,96,652
2014,3,15,9,0,107,726
2014,3,15,9,30,117,778
2014,3,15,10,0,107,852
2014,3,15,10,30,112,878
2014,3,15,11,0,114,899
2014,3,15,11,30,407,138
2014,3,15,12,0,411,281
2014,3,15,12,30,398,364
2014,3,15,13,0,424,245
2014,3,15,13,30,119,911
2014,3,15,14,0,388,259
2014,3,15,14,30,115,881
2014,3,15,15,0,301,355
2014,3,15,15,30,241,430
2014,3,15,16,0,240,119
2014,3,15,16,30,158,406
2014,3,15,17,0,83,586
2014,3,15,17,30,55,551
2014,3,15,18,0,43,316
2014,3,15,18,30,0,0
2014,3,15,19,0,0,0
2014,3,15,19,30,0,0
2014,3,15,20,0,0,0
2014,3,15,20,30,0,0
2014,3,15,21,0,0,0
2014,3,15,21,30,0,0
2014,3,15,22,0,0,0
2014,3,15,22,30,0,0
2014,3,15,23,0,0,0
2014,3,15,23,30,0,0
2014,3,16,0,0,0,0
2014,3,16,0,30,0,0
2014,3,16,1,0,0,0
2014,3,16,1,30,0,0
2014,3,16,2,0,0,0
2014,3,16,2,30,0,0
2014,3,16,3,0,0,0
2014,3,16,3,30,0,0
2014,3,16,4,0,0,0
2014,3,16,4,30,0,0
2014,3,16,5,0,0,0
2014,3,16,5,30,0,0
2014,3,16,6,0,0,0
2014,3,16,6,30,0,0
2014,3,16,7,0,22,0
2014,3,16,7,30,66,52
2014,3,16,8,0,107,254
2014,3,16,8,30,145,341
2014,3,16,9,0,166,470
2014,3,16,9,30,211,460
2014,3,16,10,0,117,815
2014,3,16,10,30,122,840
2014,3,16,11,0,266,581
2014,3,16,11,30,342,435
2014,3,16,12,0,355,438
2014,3,16,12,30,338,509
2014,3,16,13,0,141,860
2014,3,16,13,30,139,853
2014,3,16,14,0,372,339
2014,3,16,14,30,364,246
2014,3,16,15,0,334,172
2014,3,16,15,30,277,286
2014,3,16,16,0,242,121
2014,3,16,16,30,192,116
2014,3,16,17,0,138,59
2014,3,16,17,30,84,5
2014,3,16,18,0,38,0
2014,3,16,18,30,0,0
2014,3,16,19,0,0,0
2014,3,16,19,30,0,0
2014,3,16,20,0,0,0
2014,3,16,20,30,0,0
2014,3,16,21,0,0,0
2014,3,16,21,30,0,0
2014,3,16,22,0,0,0
2014,3,16,22,30,0,0
2014,3,16,23,0,0,0
2014,3,16,23,30,0,0
2014,3,17,0,0,0,0
2014,3,17,0,30,0,0
2014,3,17,1,0,0,0
2014,3,17,1,30,0,0
2014,3,17,2,0,0,0
2014,3,17,2,30,0,0
2014,3,17,3,0,0,0
2014,3,17,3,30,0,0
2014,3,17,4,0,0,0
2014,3,17,4,30,0,0
2014,3,17,5,0,0,0
2014,3,17,5,30,0,0
2014,3,17,6,0,0,0
2014,3,17,6,30,0,0
2014,3,17,7,0,3,0
2014,3,17,7,30,12,0
2014,3,17,8,0,80,0
2014,3,17,8,30,55,0
2014,3,17,9,0,23,0
2014,3,17,9,30,76,0
2014,3,17,10,0,46,0
2014,3,17,10,30,112,0
2014,3,17,11,0,199,6
2014,3,17,11,30,175,4
2014,3,17,12,0,39,0
2014,3,17,12,30,50,0
2014,3,17,13,0,106,0
2014,3,17,13,30,72,0
2014,3,17,14,0,71,0
2014,3,17,14,30,270,18
2014,3,17,15,0,291,39
2014,3,17,15,30,178,2
2014,3,17,16,0,76,0
2014,3,17,16,30,115,0
2014,3,17,17,0,59,0
2014,3,17,17,30,66,0
2014,3,17,18,0,29,0
2014,3,17,18,30,2,0
2014,3,17,19,0,0,0
2014,3,17,19,30,0,0
2014,3,17,20,0,0,0
2014,3,17,20,30,0,0
2014,3,17,21,0,0,0
2014,3,17,21,30,0,0
2014,3,17,22,0,0,0
2014,3,17,22,30,0,0
2014,3,17,23,0,0,0
2014,3,17,23,30,0,0
2014,3,18,0,0,0,0
2014,3,18,0,30,0,0
2014,3,18,1,0,0,0
2014,3,18,1,30,0,0
2014,3,18,2,0,0,0
2014,3,18,2,30,0,0
2014,3,18,3,0,0,0
2014,3,18,3,30,0,0
2014,3,18,4,0,0,0
2014,3,18,4,30,0,0
2014,3,18,5,0,0,0
2014,3,18,5,30,0,0
2014,3,18,6,0,0,0
2014,3,18,6,30,0,0
2014,3,18,7,0,6,0
2014,3,18,7,30,20,0
2014,3,18,8,0,119,95
2014,3,18,8,30,136,2
2014,3,18,9,0,154,0
2014,3,18,9,30,107,806
2014,3,18,10,0,314,204
2014,3,18,10,30,117,871
2014,3,18,11,0,116,900
2014,3,18,11,30,223,9
2014,3,18,12,0,236,10
2014,3,18,12,30,210,8
2014,3,18,13,0,347,29
2014,3,18,13,30,345,32
2014,3,18,14,0,401,126
2014,3,18,14,30,105,913
2014,3,18,15,0,294,398
2014,3,18,15,30,97,861
2014,3,18,16,0,94,817
2014,3,18,16,30,86,763
2014,3,18,17,0,77,678
2014,3,18,17,30,63,565
2014,3,18,18,0,43,376
2014,3,18,18,30,11,78
2014,3,18,19,0,0,0
2014,3,18,19,30,0,0
2014,3,18,20,0,0,0
2014,3,18,20,30,0,0
2014,3,18,21,0,0,0
2014,3,18,21,30,0,0
2014,3,18,22,0,0,0
2014,3,18,22,30,0,0
2014,3,18,23,0,0,0
2014,3,18,23,30,0,0
2014,3,19,0,0,0,0
2014,3,19,0,30,0,0
2014,3,19,1,0,0,0
2014,3,19,1,30,0,0
2014,3,19,2,0,0,0
2014,3,19,2,30,0,0
2014,3,19,3,0,0,0
2014,3,19,3,30,0,0
2014,3,19,4,0,0,0
2014,3,19,4,30,0,0
2014,3,19,5,0,0,0
2014,3,19,5,30,0,0
2014,3,19,6,0,0,0
2014,3,19,6,30,0,0
2014,3,19,7,0,32,231
2014,3,19,7,30,13,0
2014,3,19,8,0,19,0
2014,3,19,8,30,51,0
2014,3,19,9,0,93,0
2014,3,19,9,30,112,0
2014,3,19,10,0,121,0
2014,3,19,10,30,146,0
2014,3,19,11,0,153,0
2014,3,19,11,30,327,27
2014,3,19,12,0,294,17
2014,3,19,12,30,297,18
2014,3,19,13,0,431,132
2014,3,19,13,30,423,128
2014,3,19,14,0,111,935
2014,3,19,14,30,108,920
2014,3,19,15,0,103,903
2014,3,19,15,30,98,875
2014,3,19,16,0,90,842
2014,3,19,16,30,83,790
2014,3,19,17,0,72,720
2014,3,19,17,30,59,610
2014,3,19,18,0,40,432
2014,3,19,18,30,12,114
2014,3,19,19,0,0,0
2014,3,19,19,30,0,0
2014,3,19,20,0,0,0
2014,3,19,20,30,0,0
2014,3,19,21,0,0,0
2014,3,19,21,30,0,0
2014,3,19,22,0,0,0
2014,3,19,22,30,0,0
2014,3,19,23,0,0,0
2014,3,19,23,30,0,0
2014,3,20,0,0,0,0
2014,3,20,0,30,0,0
2014,3,20,1,0,0,0
2014,3,20,1,30,0,0
2014,3,20,2,0,0,0
2014,3,20,2,30,0,0
2014,3,20,3,0,0,0
2014,3,20,3,30,0,0
2014,3,20,4,0,0,0
2014,3,20,4,30,0,0
2014,3,20,5,0,0,0
2014,3,20,5,30,0,0
2014,3,20,6,0,0,0
2014,3,20,6,30,0,0
2014,3,20,7,0,29,317
2014,3,20,7,30,51,548
2014,3,20,8,0,66,683
2014,3,20,8,30,77,769
2014,3,20,9,0,87,822
2014,3,20,9,30,94,865
2014,3,20,10,0,104,884
2014,3,20,10,30,109,907
2014,3,20,11,0,117,913
2014,3,20,11,30,120,924
2014,3,20,12,0,127,920
2014,3,20,12,30,127,922
2014,3,20,13,0,124,925
2014,3,20,13,30,404,320
2014,3,20,14,0,378,337
2014,3,20,14,30,336,383
2014,3,20,15,0,302,379
2014,3,20,15,30,112,829
2014,3,20,16,0,110,771
2014,3,20,16,30,100,714
2014,3,20,17,0,89,630
2014,3,20,17,30,71,513
2014,3,20,18,0,47,331
2014,3,20,18,30,11,65
2014,3,20,19,0,0,0
2014,3,20,19,30,0,0
2014,3,20,20,0,0,0
2014,3,20,20,30,0,0
2014,3,20,21,0,0,0
2014,3,20,21,30,0,0
2014,3,20,22,0,0,0
2014,3,20,22,30,0,0
2014,3,20,23,0,0,0
2014,3,20,23,30,0,0
2014,3,21,0,0,0,0
2014,3,21,0,30,0,0
2014,3,21,1,0,0,0
2014,3,21,1,30,0,0
2014,3,21,2,0,0,0
2014,3,21,2,30,0,0
2014,3,21,3,0,0,0
2014,3,21,3,30,0,0
2014,3,21,4,0,0,0
2014,3,21,4,30,0,0
2014,3,21,5,0,0,0
2014,3,21,5,30,0,0
2014,3,21,6,0,0,0
2014,3,21,6,30,0,0
2014,3,21,7,0,35,191
2014,3,21,7,30,70,397
2014,3,21,8,0,92,550
2014,3,21,8,30,109,647
2014,3,21,9,0,117,729
2014,3,21,9,30,127,779
2014,3,21,10,0,132,821
2014,3,21,10,30,138,847
2014,3,21,11,0,140,870
2014,3,21,11,30,143,882
2014,3,21,12,0,143,893
2014,3,21,12,30,144,895
2014,3,21,13,0,140,899
2014,3,21,13,30,139,892
2014,3,21,14,0,136,882
2014,3,21,14,30,133,865
2014,3,21,15,0,129,840
2014,3,21,15,30,123,808
2014,3,21,16,0,240,260
2014,3,21,16,30,111,684
2014,3,21,17,0,147,114
2014,3,21,17,30,79,476
2014,3,21,18,0,50,309
2014,3,21,18,30,14,0
2014,3,21,19,0,0,0
2014,3,21,19,30,0,0
2014,3,21,20,0,0,0
2014,3,21,20,30,0,0
2014,3,21,21,0,0,0
2014,3,21,21,30,0,0
2014,3,21,22,0,0,0
2014,3,21,22,30,0,0
2014,3,21,23,0,0,0
2014,3,21,23,30,0,0
2014,3,22,0,0,0,0
2014,3,22,0,30,0,0
2014,3,22,1,0,0,0
2014,3,22,1,30,0,0
2014,3,22,2,0,0,0
2014,3,22,2,30,0,0
2014,3,22,3,0,0,0
2014,3,22,3,30,0,0
2014,3,22,4,0,0,0
2014,3,22,4,30,0,0
2014,3,22,5,0,0,0
2014,3,22,5,30,0,0
2014,3,22,6,0,0,0
2014,3,22,6,30,0,0
2014,3,22,7,0,10,0
2014,3,22,7,30,27,0
2014,3,22,8,0,124,57
2014,3,22,8,30,175,199
2014,3,22,9,0,113,714
2014,3,22,9,30,253,343
2014,3,22,10,0,325,148
2014,3,22,10,30,320,397
2014,3,22,11,0,365,352
2014,3,22,11,30,394,338
2014,3,22,12,0,355,462
2014,3,22,12,30,364,455
2014,3,22,13,0,359,461
2014,3,22,13,30,337,495
2014,3,22,14,0,302,545
2014,3,22,14,30,138,846
2014,3,22,15,0,131,827
2014,3,22,15,30,125,797
2014,3,22,16,0,116,757
2014,3,22,16,30,105,699
2014,3,22,17,0,93,611
2014,3,22,17,30,75,493
2014,3,22,18,0,51,300
2014,3,22,18,30,12,59
2014,3,22,19,0,0,0
2014,3,22,19,30,0,0
2014,3,22,20,0,0,0
2014,3,22,20,30,0,0
2014,3,22,21,0,0,0
2014,3,22,21,30,0,0
2014,3,22,22,0,0,0
2014,3,22,22,30,0,0
2014,3,22,23,0,0,0
2014,3,22,23,30,0,0
2014,3,23,0,0,0,0
2014,3,23,0,30,0,0
2014,3,23,1,0,0,0
2014,3,23,1,30,0,0
2014,3,23,2,0,0,0
2014,3,23,2,30,0,0
2014,3,23,3,0,0,0
2014,3,23,3,30,0,0
2014,3,23,4,0,0,0
2014,3,23,4,30,0,0
2014,3,23,5,0,0,0
2014,3,23,5,30,0,0
2014,3,23,6,0,0,0
2014,3,23,6,30,0,0
2014,3,23,7,0,35,242
2014,3,23,7,30,80,85
2014,3,23,8,0,121,247
2014,3,23,8,30,96,660
2014,3,23,9,0,109,715
2014,3,23,9,30,118,761
2014,3,23,10,0,324,114
2014,3,23,10,30,302,31
2014,3,23,11,0,382,301
2014,3,23,11,30,380,332
2014,3,23,12,0,268,13
2014,3,23,12,30,431,87
2014,3,23,13,0,419,97
2014,3,23,13,30,399,62
2014,3,23,14,0,388,73
2014,3,23,14,30,307,28
2014,3,23,15,0,344,180
2014,3,23,15,30,272,348
2014,3,23,16,0,245,242
2014,3,23,16,30,100,683
2014,3,23,17,0,88,604
2014,3,23,17,30,71,493
2014,3,23,18,0,48,317
2014,3,23,18,30,16,0
2014,3,23,19,0,0,0
2014,3,23,19,30,0,0
2014,3,23,20,0,0,0
2014,3,23,20,30,0,0
2014,3,23,21,0,0,0
2014,3,23,21,30,0,0
2014,3,23,22,0,0,0
2014,3,23,22,30,0,0
2014,3,23,23,0,0,0
2014,3,23,23,30,0,0
2014,3,24,0,0,0,0
2014,3,24,0,30,0,0
2014,3,24,1,0,0,0
2014,3,24,1,30,0,0
2014,3,24,2,0,0,0
2014,3,24,2,30,0,0
2014,3,24,3,0,0,0
2014,3,24,3,30,0,0
2014,3,24,4,0,0,0
2014,3,24,4,30,0,0
2014,3,24,5,0,0,0
2014,3,24,5,30,0,0
2014,3,24,6,0,0,0
2014,3,24,6,30,0,0
2014,3,24,7,0,19,0
2014,3,24,7,30,81,62
2014,3,24,8,0,135,79
2014,3,24,8,30,151,394
2014,3,24,9,0,226,246
2014,3,24,9,30,184,4
2014,3,24,10,0,329,164
2014,3,24,10,30,218,8
2014,3,24,11,0,403,172
2014,3,24,11,30,409,83
2014,3,24,12,0,344,27
2014,3,24,12,30,422,72
2014,3,24,13,0,434,95
2014,3,24,13,30,409,73
2014,3,24,14,0,288,17
2014,3,24,14,30,286,20
2014,3,24,15,0,308,47
2014,3,24,15,30,254,30
2014,3,24,16,0,233,50
2014,3,24,16,30,78,0
2014,3,24,17,0,150,127
2014,3,24,17,30,97,39
2014,3,24,18,0,50,6
2014,3,24,18,30,8,0
2014,3,24,19,0,0,0
2014,3,24,19,30,0,0
2014,3,24,20,0,0,0
2014,3,24,20,30,0,0
2014,3,24,21,0,0,0
2014,3,24,21,30,0,0
2014,3,24,22,0,0,0
2014,3,24,22,30,0,0
2014,3,24,23,0,0,0
2014,3,24,23,30,0,0
2014,3,25,0,0,0,0
2014,3,25,0,30,0,0
2014,3,25,1,0,0,0
2014,3,25,1,30,0,0
2014,3,25,2,0,0,0
2014,3,25,2,30,0,0
2014,3,25,3,0,0,0
2014,3,25,3,30,0,0
2014,3,25,4,0,0,0
2014,3,25,4,30,0,0
2014,3,25,5,0,0,0
2014,3,25,5,30,0,0
2014,3,25,6,0,0,0
2014,3,25,6,30,0,0
2014,3,25,7,0,22,0
2014,3,25,7,30,82,43
2014,3,25,8,0,123,269
2014,3,25,8,30,179,228
2014,3,25,9,0,152,650
2014,3,25,9,30,165,703
2014,3,25,10,0,171,752
2014,3,25,10,30,178,782
2014,3,25,11,0,176,817
2014,3,25,11,30,381,50
2014,3,25,12,0,177,849
2014,3,25,12,30,176,854
2014,3,25,13,0,145,901
2014,3,25,13,30,144,898
2014,3,25,14,0,135,900
2014,3,25,14,30,131,887
2014,3,25,15,0,123,875
2014,3,25,15,30,117,846
2014,3,25,16,0,109,807
2014,3,25,16,30,100,753
2014,3,25,17,0,88,675
2014,3,25,17,30,71,565
2014,3,25,18,0,48,401
2014,3,25,18,30,15,123
2014,3,25,19,0,0,0
2014,3,25,19,30,0,0
2014,3,25,20,0,0,0
2014,3,25,20,30,0,0
2014,3,25,21,0,0,0
2014,3,25,21,30,0,0
2014,3,25,22,0,0,0
2014,3,25,22,30,0,0
2014,3,25,23,0,0,0
2014,3,25,23,30,0,0
2014,3,26,0,0,0,0
2014,3,26,0,30,0,0
2014,3,26,1,0,0,0
2014,3,26,1,30,0,0
2014,3,26,2,0,0,0
2014,3,26,2,30,0,0
2014,3,26,3,0,0,0
2014,3,26,3,30,0,0
2014,3,26,4,0,0,0
2014,3,26,4,30,0,0
2014,3,26,5,0,0,0
2014,3,26,5,30,0,0
2014,3,26,6,0,0,0
2014,3,26,6,30,0,0
2014,3,26,7,0,38,379
2014,3,26,7,30,61,592
2014,3,26,8,0,76,725
2014,3,26,8,30,87,807
2014,3,26,9,0,95,868
2014,3,26,9,30,101,908
2014,3,26,10,0,108,936
2014,3,26,10,30,112,957
2014,3,26,11,0,115,972
2014,3,26,11,30,118,982
2014,3,26,12,0,120,985
2014,3,26,12,30,121,987
2014,3,26,13,0,126,977
2014,3,26,13,30,283,644
2014,3,26,14,0,119,964
2014,3,26,14,30,115,948
2014,3,26,15,0,113,923
2014,3,26,15,30,107,894
2014,3,26,16,0,99,780
2014,3,26,16,30,196,252
2014,3,26,17,0,151,93
2014,3,26,17,30,93,8
2014,3,26,18,0,47,0
2014,3,26,18,30,9,0
2014,3,26,19,0,0,0
2014,3,26,19,30,0,0
2014,3,26,20,0,0,0
2014,3,26,20,30,0,0
2014,3,26,21,0,0,0
2014,3,26,21,30,0,0
2014,3,26,22,0,0,0
2014,3,26,22,30,0,0
2014,3,26,23,0,0,0
2014,3,26,23,30,0,0
2014,3,27,0,0,0,0
2014,3,27,0,30,0,0
2014,3,27,1,0,0,0
2014,3,27,1,30,0,0
2014,3,27,2,0,0,0
2014,3,27,2,30,0,0
2014,3,27,3,0,0,0
2014,3,27,3,30,0,0
2014,3,27,4,0,0,0
2014,3,27,4,30,0,0
2014,3,27,5,0,0,0
2014,3,27,5,30,0,0
2014,3,27,6,0,0,0
2014,3,27,6,30,0,0
2014,3,27,7,0,24,0
2014,3,27,7,30,61,0
2014,3,27,8,0,59,0
2014,3,27,8,30,85,0
2014,3,27,9,0,164,1
2014,3,27,9,30,275,70
2014,3,27,10,0,130,0
2014,3,27,10,30,327,42
2014,3,27,11,0,359,47
2014,3,27,11,30,361,36
2014,3,27,12,0,237,10
2014,3,27,12,30,454,207
2014,3,27,13,0,423,71
2014,3,27,13,30,437,136
2014,3,27,14,0,408,104
2014,3,27,14,30,376,263
2014,3,27,15,0,290,436
2014,3,27,15,30,268,381
2014,3,27,16,0,192,494
2014,3,27,16,30,205,148
2014,3,27,17,0,101,533
2014,3,27,17,30,86,348
2014,3,27,18,0,60,182
2014,3,27,18,30,17,0
2014,3,27,19,0,0,0
2014,3,27,19,30,0,0
2014,3,27,20,0,0,0
2014,3,27,20,30,0,0
2014,3,27,21,0,0,0
2014,3,27,21,30,0,0
2014,3,27,22,0,0,0
2014,3,27,22,30,0,0
2014,3,27,23,0,0,0
2014,3,27,23,30,0,0
2014,3,28,0,0,0,0
2014,3,28,0,30,0,0
2014,3,28,1,0,0,0
2014,3,28,1,30,0,0
2014,3,28,2,0,0,0
2014,3,28,2,30,0,0
2014,3,28,3,0,0,0
2014,3,28,3,30,0,0
2014,3,28,4,0,0,0
2014,3,28,4,30,0,0
2014,3,28,5,0,0,0
2014,3,28,5,30,0,0
2014,3,28,6,0,0,0
2014,3,28,6,30,0,0
2014,3,28,7,0,31,0
2014,3,28,7,30,84,219
2014,3,28,8,0,132,237
2014,3,28,8,30,191,133
2014,3,28,9,0,159,560
2014,3,28,9,30,197,554
2014,3,28,10,0,318,308
2014,3,28,10,30,308,30
2014,3,28,11,0,199,7
2014,3,28,11,30,413,310
2014,3,28,12,0,317,19
2014,3,28,12,30,446,100
2014,3,28,13,0,184,6
2014,3,28,13,30,213,8
2014,3,28,14,0,304,20
2014,3,28,14,30,186,5
2014,3,28,15,0,255,16
2014,3,28,15,30,213,10
2014,3,28,16,0,158,0
2014,3,28,16,30,119,0
2014,3,28,17,0,130,7
2014,3,28,17,30,75,0
2014,3,28,18,0,37,0
2014,3,28,18,30,6,0
2014,3,28,19,0,0,0
2014,3,28,19,30,0,0
2014,3,28,20,0,0,0
2014,3,28,20,30,0,0
2014,3,28,21,0,0,0
2014,3,28,21,30,0,0
2014,3,28,22,0,0,0
2014,3,28,22,30,0,0
2014,3,28,23,0,0,0
2014,3,28,23,30,0,0
2014,3,29,0,0,0,0
2014,3,29,0,30,0,0
2014,3,29,1,0,0,0
2014,3,29,1,30,0,0
2014,3,29,2,0,0,0
2014,3,29,2,30,0,0
2014,3,29,3,0,0,0
2014,3,29,3,30,0,0
2014,3,29,4,0,0,0
2014,3,29,4,30,0,0
2014,3,29,5,0,0,0
2014,3,29,5,30,0,0
2014,3,29,6,0,0,0
2014,3,29,6,30,0,0
