Time,Value
0.0,261.099508426
1.0,267.092247225
2.0,258.837990728
3.0,210.79657625
4.0,96.4150876302
5.0,165.646845619
6.0,201.050197081
7.0,123.511324042
8.0,165.383032722
9.0,18.6510442028
10.0,60.9956803671
11.0,247.590579815
12.0,438.440901145
13.0,547.758602996
14.0,443.567238123
15.0,481.227175259
16.0,605.8933516
17.0,488.589972598
18.0,490.233257781
19.0,662.230883486
20.0,684.021421479
21.0,782.287979852
22.0,579.756531513
23.0,772.144380461
24.0,556.318983243
25.0,454.534849794
26.0,470.747633352
27.0,379.549048632
28.0,525.019532682
29.0,330.63611823
30.0,430.775143756
31.0,408.652894788
32.0,244.279522957
33.0,237.074408529
34.0,169.265128586
35.0,291.711295903
36.0,145.777980181
37.0,179.985896225
38.0,53.925014974
39.0,18.8834934167
40.0,172.510990546
41.0,193.109825046
42.0,266.382873858
43.0,274.952529013
44.0,289.392664352
45.0,184.473901094
46.0,130.040959823
47.0,152.24535222
48.0,195.311529524
49.0,327.733157995
50.0,265.546407649
51.0,423.688549802
52.0,334.615217634
53.0,377.333774567
54.0,117.193407518
55.0,120.658365855
56.0,162.701492682
57.0,128.193907108
58.0,124.214058216
59.0,98.6045161432
60.0,62.7588550096
61.0,258.224760927
62.0,135.202782788
63.0,142.072738844
64.0,205.832017236
65.0,270.925685309
66.0,189.719622262
67.0,70.4256750237
68.0,191.191735531
69.0,224.500533933
70.0,214.804277714
71.0,207.367262364
72.0,372.108589747
73.0,408.084778617
74.0,387.503106544
75.0,386.317919697
76.0,292.628043869
77.0,315.18106273
78.0,302.129042851
79.0,292.4983696
80.0,301.313754831
81.0,287.070622279
82.0,213.228102164
83.0,95.599804411
84.0,69.8728246069
85.0,78.1890770253
86.0,139.440348633
87.0,145.805685682
88.0,96.8608249377
89.0,134.994353728
90.0,196.915678779
91.0,92.9338723841
92.0,155.78484625
93.0,200.004364048
94.0,175.996261794
95.0,151.991462193
96.0,99.7972218461
97.0,93.9654840264
98.0,120.140022589
99.0,211.763314488
100.0,176.94841904
101.0,44.6093238211
102.0,63.4690730341
103.0,77.469596556
104.0,97.8761641837
105.0,254.257278526
106.0,84.5138342026
107.0,1.53232012395
108.0,32.1206356261
109.0,253.810618466
110.0,206.940327379
111.0,314.694935311
112.0,313.886572491
113.0,246.348931707
114.0,243.40910241
115.0,340.865126631
116.0,305.559190989
117.0,383.286679181
118.0,393.939842711
119.0,422.555265899
120.0,426.883703909
121.0,333.887902124
122.0,422.864277394
123.0,280.38341886
124.0,295.721940289
125.0,217.519147477
126.0,138.228515382
127.0,185.780629201
128.0,155.909369353
129.0,222.053132524
130.0,242.146227681
131.0,71.583332051
132.0,92.5154580714
133.0,92.0338217731
134.0,144.017075429
135.0,46.7777426867
136.0,60.5040953099
137.0,72.4703383027
138.0,230.608688702
139.0,248.862746974
140.0,194.984754987
141.0,176.621433398
142.0,210.710531296
143.0,208.774893558
144.0,211.136278137
145.0,160.927410591
146.0,177.699973581
147.0,82.416055572
148.0,94.8753704485
149.0,51.8292431243
150.0,47.5451870009
151.0,53.9301802899
152.0,71.5329272629
153.0,98.9613454917
154.0,26.9647385384
155.0,93.2930840008
156.0,206.180552184
157.0,134.455055513
158.0,160.956076447
159.0,229.661809335
160.0,319.079119825
161.0,296.943229655
162.0,325.741580528
163.0,324.901232337
164.0,508.441183901
165.0,479.542506696
166.0,317.972624443
167.0,280.356678061
168.0,305.821111845
169.0,237.950109678
170.0,206.572768963
171.0,234.548705971
172.0,220.169700191
173.0,302.578971094
174.0,263.32330675
175.0,311.120689983
176.0,267.330643842
177.0,349.399492429
178.0,260.286286283
179.0,327.769505776
180.0,106.916845088
181.0,162.255465484
182.0,116.904599007
183.0,113.442884737
184.0,72.3870450749
185.0,70.3027843276
186.0,249.628277615
187.0,3.85539163688
188.0,176.336076953
189.0,129.139034761
190.0,213.540474592
191.0,167.239748642
192.0,88.5882518269
193.0,177.21319706
194.0,107.752556014
195.0,109.004143743
196.0,147.483131161
197.0,17.2886621906
198.0,128.639738879
199.0,1.35459596256
200.0,48.7446549213
201.0,67.7601772873
202.0,15.1316969944
203.0,69.9597774694
204.0,110.178891375
205.0,178.786401967
206.0,186.635196815
207.0,343.63545749
208.0,550.471713937
209.0,293.859180557
210.0,170.126664788
211.0,100.440961166
212.0,181.079321643
213.0,136.571039804
214.0,144.037187041
215.0,134.271327889
216.0,58.5983177496
217.0,149.478890159
218.0,149.659675059
219.0,84.8265544075
220.0,5.40892345298
221.0,19.885646093
222.0,25.8055262206
223.0,9.97434512423
224.0,49.4497262998
225.0,26.3767095697
226.0,5.02809492888
227.0,68.2898174017
228.0,59.9090607107
229.0,187.970837004
230.0,191.841553918
231.0,199.120576525
232.0,245.977372952
233.0,310.794925761
234.0,349.004151859
235.0,416.972614716
236.0,373.31855142
237.0,457.022133778
238.0,330.649949349
239.0,351.551438268
240.0,236.465647862
241.0,282.803813442
242.0,342.38939134
243.0,276.868930745
244.0,237.591643781
245.0,215.387640977
246.0,138.00564548
247.0,131.74775842
248.0,63.0592796095
249.0,183.998643028
250.0,225.557093894
251.0,187.271217079
252.0,186.517405761
253.0,261.24026064
254.0,76.5813530921
255.0,92.2440505962
256.0,194.50371983
257.0,197.831951812
258.0,236.673184148
259.0,293.262050233
260.0,334.167838545
261.0,406.643060134
262.0,235.23875122
263.0,404.818162074
264.0,342.644227084
265.0,295.251700095
266.0,417.887350757
267.0,284.161250193
268.0,229.519883076
269.0,358.663598921
270.0,327.344687623
271.0,305.977337605
272.0,188.625114291
273.0,230.02712338
274.0,259.361924842
275.0,264.401112119
276.0,235.206713793
277.0,98.6937830266
278.0,108.106365558
279.0,85.7981014136
280.0,112.552266332
281.0,146.095370985
282.0,121.754273657
283.0,329.579386923
284.0,373.850558713
285.0,336.264836049
286.0,307.374954602
287.0,298.983718514
288.0,295.946317691
289.0,363.104564392
290.0,338.09439377
291.0,341.001745492
292.0,347.363741943
293.0,166.545225701
294.0,243.00251273
295.0,168.917990435
296.0,189.212028161
297.0,97.2543566439
298.0,74.7682037
299.0,26.5359143169
300.0,2.83226237972
301.0,147.703064791
302.0,162.779835462
303.0,209.922056477
304.0,204.623417323
305.0,285.098384706
306.0,269.428299992
307.0,208.000772996
308.0,315.307641011
309.0,382.136460968
310.0,523.125198627
311.0,365.09351774
312.0,380.068990888
313.0,447.414634913
314.0,354.267964824
315.0,396.529914718
316.0,417.285749489
317.0,352.82928727
318.0,252.022882176
319.0,295.589572946
320.0,203.300970051
321.0,337.984124062
322.0,295.191977154
323.0,167.594282912
324.0,122.993988035
325.0,6.26770505221
326.0,138.446795118
327.0,217.856787719
328.0,203.441836578
329.0,264.687659756
330.0,143.480598618
331.0,61.2222594964
332.0,92.9108657379
333.0,122.382142474
