Time,Value
0.0,171.615854081
1.0,204.544171478
2.0,240.928788729
3.0,186.725910908
4.0,211.741542632
5.0,207.35679381
6.0,193.221365141
7.0,160.222464399
8.0,67.5757653165
9.0,101.314539741
10.0,110.58242478
11.0,70.1893411759
12.0,71.380032751
13.0,0.481728753109
14.0,70.4146655426
15.0,246.185218219
16.0,594.176906445
17.0,808.656314594
18.0,609.404416706
19.0,599.145070243
20.0,792.15309327
21.0,571.613053619
22.0,478.104844744
23.0,769.218136122
24.0,813.081569021
25.0,960.264371808
26.0,644.143341619
27.0,895.94596908
28.0,525.850786047
29.0,320.548479565
30.0,308.972199392
31.0,216.285231492
32.0,351.85425012
33.0,174.478273637
34.0,247.640131516
35.0,240.048245303
36.0,92.6420120077
37.0,73.2232515244
38.0,13.8847718723
39.0,132.344166562
40.0,27.3229247451
41.0,55.3291951732
42.0,43.3021063868
43.0,113.31843886
44.0,206.836213497
45.0,225.66834725
46.0,257.35321546
47.0,262.071110341
48.0,264.319232223
49.0,214.134079301
50.0,146.241731857
51.0,140.110153176
52.0,165.151601783
53.0,228.002673434
54.0,198.29575079
55.0,240.250370339
56.0,207.85933286
57.0,201.372723062
58.0,98.6297125762
59.0,67.6330816896
60.0,70.0206047392
61.0,46.6437100217
62.0,33.6711915662
63.0,14.579936649
64.0,55.0153979034
65.0,207.120291235
66.0,125.089081226
67.0,121.674695902
68.0,147.846473049
69.0,182.003943998
70.0,146.454239795
71.0,99.6050433218
72.0,128.510292456
73.0,140.320902639
74.0,131.192566072
75.0,118.663960049
76.0,171.736492761
77.0,209.574385991
78.0,194.450987137
79.0,188.822006355
80.0,113.956867737
81.0,114.094069449
82.0,102.829813437
83.0,96.9168659874
84.0,109.754408433
85.0,107.922865284
86.0,49.7694894227
87.0,49.0671544151
88.0,77.4862611754
89.0,157.936727622
90.0,195.93164012
91.0,207.60248875
92.0,191.566479039
93.0,202.984852752
94.0,228.301362701
95.0,159.501119057
96.0,182.986018889
97.0,207.444498324
98.0,181.67580452
99.0,146.112261504
100.0,82.7843093896
101.0,57.8808301247
102.0,71.0008559598
103.0,141.545719792
104.0,121.498080117
105.0,10.2463859279
106.0,8.95125755199
107.0,118.56329151
108.0,149.020264151
109.0,366.884518218
110.0,143.562940641
111.0,51.7961593453
112.0,60.7967328035
113.0,215.47075522
114.0,186.409913752
115.0,265.816703773
116.0,261.257840464
117.0,191.589440935
118.0,175.516897282
119.0,225.491181379
120.0,198.674890398
121.0,239.420333472
122.0,243.165455958
123.0,260.164228857
124.0,257.951148991
125.0,175.539446692
126.0,225.868439435
127.0,124.197403383
128.0,109.78141876
129.0,61.5391469796
130.0,10.5473639321
131.0,10.7854759982
132.0,10.7415367688
133.0,25.536146601
134.0,58.5970236695
135.0,65.8365343536
136.0,63.3448375574
137.0,162.751412819
138.0,198.549244237
139.0,168.573797216
140.0,160.529565
141.0,154.867074656
142.0,236.489972743
143.0,249.293013026
144.0,224.412233807
145.0,197.916748893
146.0,206.233847679
147.0,196.172400195
148.0,186.413624248
149.0,137.308657708
150.0,135.456937515
151.0,49.4071129762
152.0,43.3234883151
153.0,96.7114176574
154.0,110.156599871
155.0,10.8011835875
156.0,15.6572026021
157.0,25.4620277351
158.0,39.749009611
159.0,96.8276704593
160.0,194.566327026
161.0,134.381439053
