Time,Value
0.0,163.221382818
1.0,191.851907499
2.0,236.554468199
3.0,175.733726134
4.0,202.181593177
5.0,200.614671955
6.0,186.015078362
7.0,147.890805058
8.0,56.4386216731
9.0,81.3684748085
10.0,98.5319139836
11.0,54.060999002
12.0,60.2403842317
13.0,21.5104938734
14.0,92.4997110393
15.0,256.041803731
16.0,562.583923714
17.0,772.148682702
18.0,605.111974961
19.0,592.927238866
20.0,762.658116916
21.0,586.109749038
22.0,499.11739122
23.0,745.19054289
24.0,793.033266935
25.0,936.939465348
26.0,659.608817775
27.0,873.584194497
28.0,554.078743392
29.0,348.926097193
30.0,332.879881089
31.0,246.938814556
32.0,366.009751932
33.0,203.270372073
34.0,261.15717421
35.0,251.173690068
36.0,115.72097071
37.0,91.3652918216
38.0,32.6773417254
39.0,134.899330404
40.0,39.5901350811
41.0,59.8328804482
42.0,30.7892744923
43.0,99.0238283457
44.0,200.160861784
45.0,222.523819256
46.0,260.133200289
47.0,264.958671937
48.0,266.839389141
49.0,205.08066249
50.0,141.226340085
51.0,132.668258603
52.0,152.643629827
53.0,225.278039908
54.0,192.816506975
55.0,243.376576869
56.0,212.210820242
57.0,202.136342066
58.0,90.0751851504
59.0,52.7072825052
60.0,59.8936206067
61.0,36.0400542091
62.0,26.417214248
63.0,7.87432245278
64.0,72.2260774584
65.0,221.497523871
66.0,154.777657037
67.0,144.620342664
68.0,173.554239707
69.0,212.342961236
70.0,166.799459809
71.0,113.242733426
72.0,139.350889175
73.0,153.581051806
74.0,142.609380406
75.0,128.220967735
76.0,193.307430106
77.0,232.489551361
78.0,217.550454752
79.0,209.407328944
80.0,138.551068255
81.0,135.623136831
82.0,122.012394879
83.0,112.276373696
84.0,120.166528715
85.0,115.346743927
86.0,60.174743025
87.0,31.8655631227
88.0,62.5773627554
89.0,154.78665474
90.0,198.552785121
91.0,209.291523954
92.0,186.744753079
93.0,196.691784467
94.0,226.253408444
95.0,155.009254806
96.0,174.428121242
97.0,196.21422459
98.0,172.686684578
99.0,139.658456663
100.0,79.959532563
101.0,54.0893781358
102.0,62.1681284005
103.0,122.412297903
104.0,103.007827282
105.0,0.102332141108
106.0,7.66162962831
107.0,126.296485278
108.0,160.637888003
109.0,357.453352894
110.0,166.53923128
111.0,82.6668222144
112.0,85.668479854
113.0,235.434626317
114.0,215.160009242
115.0,288.256937345
116.0,288.606942002
117.0,227.43890227
118.0,207.00310889
119.0,257.017855099
120.0,232.248050284
121.0,269.476270385
122.0,273.124487461
123.0,286.681598737
124.0,284.037836692
125.0,207.803271843
126.0,248.420414785
127.0,151.258184082
128.0,134.900423556
129.0,78.2526234156
130.0,19.0984170362
131.0,22.6933437169
132.0,1.00517215655
133.0,39.4728697551
134.0,65.8915036165
135.0,48.6265411291
136.0,51.0954551233
137.0,161.026813897
138.0,202.816562991
139.0,162.244973862
140.0,151.275134717
141.0,147.31364862
142.0,235.697698869
143.0,251.432885599
144.0,219.189047205
145.0,189.179212404
146.0,195.67002221
147.0,184.871229809
148.0,174.11223388
149.0,127.671919334
150.0,122.42435484
151.0,43.0910025452
152.0,31.3253311689
153.0,98.956394841
154.0,117.284293092
155.0,31.4237820951
156.0,10.3966645944
157.0,7.60539629318
158.0,65.6538165479
159.0,121.391044896
160.0,213.228467661
161.0,164.432707014
162.0,170.121796845
163.0,209.896967225
164.0,274.857559052
165.0,256.819892239
166.0,264.953847643
167.0,255.745728373
168.0,391.229322053
169.0,378.254378077
170.0,240.834224144
171.0,188.021647242
172.0,182.534739932
173.0,136.715883739
174.0,101.003975601
175.0,99.4693669247
176.0,81.2161701369
177.0,113.265181768
178.0,90.6373773675
179.0,117.544395475
180.0,92.2850105355
181.0,164.106765779
182.0,106.507224297
183.0,174.897672792
184.0,1.47012570486
185.0,25.9908861015
186.0,5.20632412381
187.0,12.8776503434
188.0,5.62711685786
189.0,4.17398675114
190.0,346.391070781
191.0,5.56370391781
192.0,156.841761095
193.0,129.679341922
194.0,176.252515815
195.0,142.964920897
196.0,60.4238744749
197.0,113.312137335
198.0,53.894673504
199.0,38.940714747
200.0,65.8641156137
201.0,68.9331028963
202.0,25.6223251067
203.0,55.392919218
204.0,108.020594069
205.0,128.56108196
206.0,84.1167318438
207.0,26.1687379079
208.0,120.302819005
209.0,180.618321683
210.0,188.422771701
211.0,303.534547801
212.0,566.542310992
213.0,284.345034907
214.0,171.176409692
215.0,122.022818838
216.0,140.598344578
217.0,121.631452352
218.0,115.145836795
219.0,104.035148247
220.0,77.0241394795
221.0,78.9654501329
222.0,66.5414239733
223.0,36.8972366488
224.0,3.01743511433
225.0,21.6968440387
226.0,40.8322381836
227.0,68.9063718303
228.0,99.5850937847
229.0,116.926976724
230.0,120.544264378
231.0,159.74384603
232.0,167.892553182
233.0,221.801008943
234.0,241.430278092
235.0,252.436790974
236.0,273.931008504
237.0,297.818159047
238.0,312.755830976
239.0,330.641458222
240.0,322.457900862
241.0,335.319849023
242.0,294.638906471
243.0,285.260682541
244.0,224.001251235
245.0,219.299973768
246.0,236.038925145
247.0,195.203069939
248.0,160.491273061
249.0,132.947897195
250.0,80.8113335418
251.0,61.019808384
252.0,13.0792637682
253.0,189.54639663
254.0,253.017478302
255.0,223.210784018
256.0,206.777835172
257.0,255.644363912
258.0,124.679101405
259.0,117.53393827
260.0,161.664539164
261.0,169.218366742
262.0,186.250501294
263.0,214.536918611
264.0,237.927620042
265.0,284.666748477
266.0,175.424064728
267.0,253.312602513
268.0,217.058004791
269.0,172.271818079
270.0,237.512876507
271.0,152.822087353
272.0,97.9544759847
273.0,161.608693305
274.0,148.408619877
275.0,128.971725248
276.0,39.7780741409
277.0,50.7724256523
278.0,80.5352570018
279.0,100.111807976
280.0,89.1803100838
281.0,17.400468256
282.0,166.946481399
283.0,176.341540034
284.0,188.368183348
285.0,203.161779839
286.0,180.551681042
287.0,288.348821926
288.0,310.209174028
289.0,292.343220637
290.0,264.507158252
291.0,246.276106268
292.0,230.714984474
293.0,254.421271715
294.0,234.331534451
295.0,223.158646324
296.0,213.01745016
297.0,121.601875366
298.0,128.308521254
299.0,86.2651061383
300.0,81.8723392341
301.0,31.5015221784
302.0,5.5064707686
303.0,25.3288740839
304.0,46.3375597458
305.0,125.200606333
306.0,146.947728185
307.0,176.307730114
308.0,173.079151523
309.0,218.927414656
310.0,209.968252528
311.0,172.041316906
312.0,214.545413837
313.0,261.849640309
314.0,376.615232291
315.0,258.387371876
316.0,243.720062702
317.0,285.492946215
318.0,213.797447082
319.0,227.431942947
320.0,242.896358974
321.0,189.916079053
322.0,103.287283534
323.0,113.130908874
324.0,47.8584313268
325.0,141.667245875
326.0,129.191913205
327.0,27.9350286754
328.0,17.9612012836
329.0,101.988360578
330.0,193.764074503
331.0,246.655864075
332.0,246.558104714
333.0,273.516036812
334.0,218.733791528
335.0,131.205992682
336.0,120.30485872
337.0,125.58102674
338.0,210.196097189
339.0,235.272549671
340.0,166.2213864
341.0,119.852255989
342.0,168.995483837
343.0,93.098472605
344.0,1.26261003968
345.0,39.0552262288
346.0,24.6073329217
347.0,60.5799488951
348.0,158.187620342
349.0,115.674573104
350.0,123.8716577
351.0,128.066159742
352.0,191.127145986
353.0,196.897435545
354.0,298.545872339
355.0,264.005775302
356.0,247.710600682
357.0,192.978219101
358.0,232.305012612
359.0,310.264269508
360.0,221.969071619
361.0,170.4767496
362.0,150.517243635
363.0,168.059187942
364.0,218.876116093
365.0,269.6987674
366.0,315.967432068
367.0,365.329204593
368.0,432.799379516
369.0,458.103120325
370.0,340.547405178
371.0,160.826098395
372.0,172.997427476
373.0,55.3266948212
374.0,24.867288577
375.0,44.7583193876
376.0,53.6068886335
377.0,63.2347567608
378.0,123.679122108
379.0,88.5380937387
380.0,190.266783681
381.0,147.348098299
382.0,78.5684849369
383.0,71.2417601284
384.0,29.8233992995
385.0,119.564425698
386.0,102.91040057
387.0,16.0442899535
388.0,51.1386120036
389.0,65.7298593181
390.0,50.6840144431
391.0,215.80116866
392.0,61.8158968241
393.0,3.61442574311
394.0,11.4300945445
395.0,78.5404313492
396.0,48.5903714088
397.0,115.058964175
398.0,4.76419516721
399.0,21.3866516198
400.0,6.91361043198
401.0,115.331050497
402.0,185.773488487
403.0,295.93968724
404.0,285.003687754
405.0,316.92932043
406.0,310.887863576
407.0,249.3636469
408.0,331.153357293
409.0,331.969504299
410.0,340.522686767
411.0,423.961288739
412.0,393.044989456
413.0,316.689317473
414.0,303.991516523
415.0,359.802106776
416.0,606.376518998
417.0,311.332670327
418.0,162.201183748
419.0,110.353385827
420.0,133.117015985
421.0,28.9337725063
422.0,73.1541332664
423.0,120.931012973
424.0,46.133755733
425.0,95.6599615641
426.0,14.2797073813
427.0,52.6036805678
428.0,63.7105191142
429.0,155.385474305
430.0,205.08844388
431.0,231.575616173
432.0,243.557475725
433.0,254.09341163
434.0,239.984251507
435.0,244.069166915
436.0,211.127306394
437.0,227.663084824
438.0,133.916601905
439.0,173.439493285
440.0,145.982295085
441.0,126.038564825
442.0,92.3888543191
443.0,61.0335785693
444.0,12.8832532878
445.0,42.4665320435
446.0,11.5529168376
447.0,27.3129776446
448.0,3.79492602092
449.0,4.61745374586
450.0,45.7525800767
451.0,51.6529885092
452.0,81.9324014886
453.0,127.647176653
454.0,149.132304214
455.0,174.241399311
456.0,326.502863711
457.0,272.167684832
458.0,396.975906065
459.0,375.679835764
460.0,375.731882193
461.0,348.434454984
462.0,247.696433225
463.0,266.655896407
464.0,186.707761294
465.0,86.3399728853
466.0,145.718971448
467.0,64.4503768574
468.0,62.4830608139
469.0,19.0955574188
470.0,71.9727760137
471.0,8.35798353802
472.0,48.7998861915
473.0,61.3113496493
474.0,12.877308779
475.0,6.78170004946
476.0,127.111743996
477.0,20.8507257341
478.0,26.6775369424
479.0,9.71921859979
480.0,6.18249049618
481.0,75.5167969215
482.0,21.8434615362
483.0,8.99295886211
484.0,38.5947604027
485.0,124.346662748
486.0,206.545613265
487.0,229.873469033
488.0,159.441349317
489.0,149.934005887
490.0,165.028116802
491.0,110.595538773
492.0,86.7869551844
493.0,66.8576105296
494.0,11.8912442815
495.0,14.3772473252
496.0,31.4102813504
497.0,59.7212817413
498.0,46.8449079383
499.0,76.9567876954
500.0,87.3934992404
501.0,96.6280943208
502.0,105.862277593
503.0,119.867177681
504.0,141.083763182
505.0,135.675926716
506.0,148.498609931
507.0,185.372038777
508.0,189.230043646
509.0,192.99845179
510.0,281.042135837
511.0,186.461696134
512.0,138.655029529
513.0,9.54196901676
514.0,14.3942370129
515.0,23.7275093662
516.0,18.0336852099
517.0,77.4834749011
518.0,84.8276816975
