Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1163017,-,-,-,43.45,-76.5,-5,89,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,Temperature,Pressure
2015,1,2,6,0,0,0,0,1000.0
2015,1,2,6,30,0,0,0,1000.0
2015,1,2,7,0,0,0,0,1000.0
2015,1,2,7,30,0,0,0,1000.0
2015,1,2,8,0,11,0,0,1000.0
2015,1,2,8,30,38,0,0,1000.0
2015,1,2,9,0,14,0,0,1010.0
2015,1,2,9,30,52,0,0,1010.0
2015,1,2,10,0,108,9,0,1010.0
2015,1,2,10,30,74,0,0,1010.0
2015,1,2,11,0,154,72,0,1010.0
2015,1,2,11,30,166,67,0,1010.0
2015,1,2,12,0,136,0,0,1010.0
2015,1,2,12,30,87,0,0,1010.0
2015,1,2,13,0,83,0,-1,1010.0
2015,1,2,13,30,118,0,-1,1010.0
2015,1,2,14,0,99,0,-1,1010.0
2015,1,2,14,30,113,112,-1,1010.0
2015,1,2,15,0,86,45,-1,1010.0
2015,1,2,15,30,60,24,-1,1010.0
2015,1,2,16,0,31,0,-1,1010.0
2015,1,2,16,30,0,0,-1,1010.0
2015,1,2,17,0,0,0,-1,1010.0
2015,1,2,17,30,0,0,-1,1010.0
2015,1,2,18,0,0,0,-1,1010.0
2015,1,2,18,30,0,0,-1,1010.0
2015,1,2,19,0,0,0,-1,1010.0
2015,1,2,19,30,0,0,-1,1010.0
2015,1,2,20,0,0,0,-1,1010.0
2015,1,2,20,30,0,0,-1,1010.0
2015,1,2,21,0,0,0,-2,1010.0
2015,1,2,21,30,0,0,-2,1010.0
2015,1,2,22,0,0,0,-2,1010.0
2015,1,2,22,30,0,0,-2,1010.0
2015,1,2,23,0,0,0,-2,1010.0
2015,1,2,23,30,0,0,-2,1010.0
2015,1,3,0,0,0,0,-3,1010.0
2015,1,3,0,30,0,0,-3,1010.0
2015,1,3,1,0,0,0,-3,1010.0
2015,1,3,1,30,0,0,-3,1010.0
2015,1,3,2,0,0,0,-3,1010.0
2015,1,3,2,30,0,0,-3,1020.0
2015,1,3,3,0,0,0,-4,1020.0
2015,1,3,3,30,0,0,-4,1020.0
2015,1,3,4,0,0,0,-4,1020.0
2015,1,3,4,30,0,0,-4,1020.0
2015,1,3,5,0,0,0,-4,1020.0
2015,1,3,5,30,0,0,-3,1020.0
2015,1,3,6,0,0,0,-3,1010.0
2015,1,3,6,30,0,0,-3,1010.0
2015,1,3,7,0,0,0,-3,1010.0
2015,1,3,7,30,0,0,-2,1010.0
2015,1,3,8,0,12,0,-2,1010.0
2015,1,3,8,30,40,14,-2,1010.0
2015,1,3,9,0,27,0,-2,1010.0
2015,1,3,9,30,54,0,-1,1010.0
2015,1,3,10,0,117,47,-1,1010.0
2015,1,3,10,30,140,86,0,1010.0
2015,1,3,11,0,154,69,0,1010.0
2015,1,3,11,30,141,7,0,1010.0
2015,1,3,12,0,140,3,0,1010.0
2015,1,3,12,30,119,0,0,1010.0
2015,1,3,13,0,86,0,0,1010.0
2015,1,3,13,30,89,0,0,1010.0
2015,1,3,14,0,111,0,0,1010.0
2015,1,3,14,30,88,0,0,1010.0
2015,1,3,15,0,46,0,0,1010.0
2015,1,3,15,30,30,0,0,1010.0
2015,1,3,16,0,14,0,0,1000.0
2015,1,3,16,30,2,0,0,1000.0
2015,1,3,17,0,0,0,1,1000.0
2015,1,3,17,30,0,0,1,1000.0
2015,1,3,18,0,0,0,1,1000.0
2015,1,3,18,30,0,0,1,1000.0
2015,1,3,19,0,0,0,1,1000.0
2015,1,3,19,30,0,0,1,1000.0
2015,1,3,20,0,0,0,1,1000.0
2015,1,3,20,30,0,0,1,1000.0
2015,1,3,21,0,0,0,2,1000.0
2015,1,3,21,30,0,0,2,1000.0
2015,1,3,22,0,0,0,2,1000.0
2015,1,3,22,30,0,0,2,1000.0
2015,1,3,23,0,0,0,2,1000.0
2015,1,3,23,30,0,0,2,990.0
2015,1,4,0,0,0,0,2,990.0
2015,1,4,0,30,0,0,2,990.0
2015,1,4,1,0,0,0,2,990.0
2015,1,4,1,30,0,0,2,990.0
2015,1,4,2,0,0,0,3,990.0
2015,1,4,2,30,0,0,3,990.0
2015,1,4,3,0,0,0,3,990.0
2015,1,4,3,30,0,0,3,990.0
2015,1,4,4,0,0,0,3,990.0
2015,1,4,4,30,0,0,3,990.0
2015,1,4,5,0,0,0,4,990.0
2015,1,4,5,30,0,0,4,990.0
2015,1,4,6,0,0,0,4,990.0
2015,1,4,6,30,0,0,4,990.0
2015,1,4,7,0,0,0,4,990.0
2015,1,4,7,30,0,0,4,990.0
2015,1,4,8,0,3,0,4,990.0
2015,1,4,8,30,11,0,4,990.0
2015,1,4,9,0,21,0,4,990.0
2015,1,4,9,30,22,0,4,980.0
2015,1,4,10,0,60,0,5,980.0
2015,1,4,10,30,75,0,5,980.0
2015,1,4,11,0,139,15,6,980.0
2015,1,4,11,30,167,82,6,980.0
2015,1,4,12,0,89,0,7,980.0
2015,1,4,12,30,107,0,7,980.0
2015,1,4,13,0,156,40,7,980.0
2015,1,4,13,30,33,0,6,980.0
2015,1,4,14,0,86,0,6,990.0
2015,1,4,14,30,115,108,5,990.0
2015,1,4,15,0,71,397,5,990.0
2015,1,4,15,30,69,304,5,990.0
2015,1,4,16,0,43,147,5,990.0
2015,1,4,16,30,9,0,4,990.0
2015,1,4,17,0,0,0,4,990.0
2015,1,4,17,30,0,0,3,990.0
2015,1,4,18,0,0,0,3,990.0
2015,1,4,18,30,0,0,3,990.0
2015,1,4,19,0,0,0,3,990.0
2015,1,4,19,30,0,0,2,990.0
2015,1,4,20,0,0,0,2,990.0
2015,1,4,20,30,0,0,2,990.0
2015,1,4,21,0,0,0,2,990.0
2015,1,4,21,30,0,0,1,990.0
2015,1,4,22,0,0,0,1,990.0
2015,1,4,22,30,0,0,0,990.0
2015,1,4,23,0,0,0,0,990.0
2015,1,4,23,30,0,0,0,990.0
2015,1,5,0,0,0,0,0,990.0
2015,1,5,0,30,0,0,0,990.0
2015,1,5,1,0,0,0,0,1000.0
2015,1,5,1,30,0,0,-1,1000.0
2015,1,5,2,0,0,0,-2,1000.0
2015,1,5,2,30,0,0,-2,1000.0
2015,1,5,3,0,0,0,-3,1000.0
2015,1,5,3,30,0,0,-3,1000.0
2015,1,5,4,0,0,0,-3,1000.0
2015,1,5,4,30,0,0,-3,1000.0
2015,1,5,5,0,0,0,-4,1000.0
2015,1,5,5,30,0,0,-4,1000.0
2015,1,5,6,0,0,0,-5,1000.0
2015,1,5,6,30,0,0,-5,1000.0
2015,1,5,7,0,0,0,-5,1000.0
2015,1,5,7,30,0,0,-5,1000.0
2015,1,5,8,0,3,0,-6,1000.0
2015,1,5,8,30,11,0,-6,1000.0
2015,1,5,9,0,15,0,-6,1010.0
2015,1,5,9,30,93,28,-6,1010.0
2015,1,5,10,0,52,0,-6,1010.0
2015,1,5,10,30,106,0,-6,1010.0
2015,1,5,11,0,137,12,-7,1010.0
2015,1,5,11,30,158,39,-7,1010.0
2015,1,5,12,0,156,25,-7,1010.0
2015,1,5,12,30,114,0,-7,1010.0
2015,1,5,13,0,85,0,-7,1010.0
2015,1,5,13,30,137,16,-7,1010.0
2015,1,5,14,0,138,126,-7,1010.0
2015,1,5,14,30,111,37,-7,1010.0
2015,1,5,15,0,89,177,-7,1010.0
2015,1,5,15,30,72,83,-7,1010.0
2015,1,5,16,0,39,41,-7,1010.0
2015,1,5,16,30,9,0,-7,1010.0
2015,1,5,17,0,0,0,-7,1010.0
2015,1,5,17,30,0,0,-7,1010.0
2015,1,5,18,0,0,0,-7,1010.0
2015,1,5,18,30,0,0,-7,1010.0
2015,1,5,19,0,0,0,-7,1010.0
2015,1,5,19,30,0,0,-7,1010.0
2015,1,5,20,0,0,0,-7,1010.0
2015,1,5,20,30,0,0,-7,1010.0
2015,1,5,21,0,0,0,-8,1010.0
2015,1,5,21,30,0,0,-8,1010.0
2015,1,5,22,0,0,0,-8,1010.0
2015,1,5,22,30,0,0,-8,1010.0
2015,1,5,23,0,0,0,-8,1010.0
2015,1,5,23,30,0,0,-7,1010.0
2015,1,6,0,0,0,0,-7,1010.0
2015,1,6,0,30,0,0,-7,1010.0
2015,1,6,1,0,0,0,-7,1010.0
2015,1,6,1,30,0,0,-7,1010.0
2015,1,6,2,0,0,0,-7,1010.0
2015,1,6,2,30,0,0,-7,1010.0
2015,1,6,3,0,0,0,-7,1010.0
2015,1,6,3,30,0,0,-7,1010.0
2015,1,6,4,0,0,0,-7,1010.0
2015,1,6,4,30,0,0,-7,1010.0
2015,1,6,5,0,0,0,-7,1010.0
2015,1,6,5,30,0,0,-7,1010.0
2015,1,6,6,0,0,0,-7,1010.0
2015,1,6,6,30,0,0,-7,1010.0
2015,1,6,7,0,0,0,-7,1010.0
2015,1,6,7,30,0,0,-7,1010.0
2015,1,6,8,0,13,0,-7,1010.0
2015,1,6,8,30,41,33,-7,1010.0
2015,1,6,9,0,29,0,-7,1010.0
2015,1,6,9,30,98,106,-7,1010.0
2015,1,6,10,0,116,245,-7,1010.0
2015,1,6,10,30,141,195,-7,1000.0
2015,1,6,11,0,141,341,-7,1000.0
2015,1,6,11,30,171,132,-7,1000.0
2015,1,6,12,0,148,389,-7,1000.0
2015,1,6,12,30,137,450,-7,1000.0
2015,1,6,13,0,149,342,-7,1000.0
2015,1,6,13,30,146,283,-6,1000.0
2015,1,6,14,0,129,275,-6,1000.0
2015,1,6,14,30,115,181,-6,1000.0
2015,1,6,15,0,89,200,-6,1000.0
2015,1,6,15,30,64,80,-6,1000.0
2015,1,6,16,0,37,24,-6,1000.0
2015,1,6,16,30,8,0,-6,1000.0
2015,1,6,17,0,0,0,-6,1000.0
2015,1,6,17,30,0,0,-6,1000.0
2015,1,6,18,0,0,0,-6,1000.0
2015,1,6,18,30,0,0,-6,1000.0
2015,1,6,19,0,0,0,-6,1000.0
2015,1,6,19,30,0,0,-6,1000.0
2015,1,6,20,0,0,0,-6,1000.0
2015,1,6,20,30,0,0,-6,1000.0
2015,1,6,21,0,0,0,-6,1000.0
2015,1,6,21,30,0,0,-6,1000.0
2015,1,6,22,0,0,0,-6,1000.0
2015,1,6,22,30,0,0,-6,1000.0
2015,1,6,23,0,0,0,-6,1000.0
2015,1,6,23,30,0,0,-6,990.0
2015,1,7,0,0,0,0,-6,990.0
2015,1,7,0,30,0,0,-6,990.0
2015,1,7,1,0,0,0,-6,990.0
2015,1,7,1,30,0,0,-6,990.0
2015,1,7,2,0,0,0,-6,990.0
2015,1,7,2,30,0,0,-6,990.0
2015,1,7,3,0,0,0,-6,990.0
2015,1,7,3,30,0,0,-6,990.0
2015,1,7,4,0,0,0,-6,990.0
2015,1,7,4,30,0,0,-6,990.0
2015,1,7,5,0,0,0,-6,990.0
2015,1,7,5,30,0,0,-6,990.0
2015,1,7,6,0,0,0,-6,990.0
2015,1,7,6,30,0,0,-6,990.0
2015,1,7,7,0,0,0,-6,990.0
2015,1,7,7,30,0,0,-7,990.0
2015,1,7,8,0,10,0,-8,1000.0
2015,1,7,8,30,38,0,-8,1000.0
2015,1,7,9,0,42,0,-9,1000.0
2015,1,7,9,30,98,130,-9,1000.0
2015,1,7,10,0,95,0,-10,1000.0
2015,1,7,10,30,14,0,-10,1000.0
2015,1,7,11,0,159,91,-11,1000.0
2015,1,7,11,30,154,25,-11,1000.0
2015,1,7,12,0,59,0,-11,1000.0
2015,1,7,12,30,160,319,-11,1000.0
2015,1,7,13,0,99,0,-12,1000.0
2015,1,7,13,30,116,481,-12,1000.0
2015,1,7,14,0,32,0,-12,1000.0
2015,1,7,14,30,117,180,-12,1000.0
2015,1,7,15,0,68,452,-13,1010.0
2015,1,7,15,30,65,148,-13,1010.0
2015,1,7,16,0,40,79,-13,1010.0
2015,1,7,16,30,11,0,-13,1010.0
2015,1,7,17,0,0,0,-13,1010.0
2015,1,7,17,30,0,0,-13,1010.0
2015,1,7,18,0,0,0,-14,1010.0
2015,1,7,18,30,0,0,-14,1010.0
2015,1,7,19,0,0,0,-14,1010.0
2015,1,7,19,30,0,0,-14,1010.0
2015,1,7,20,0,0,0,-14,1010.0
2015,1,7,20,30,0,0,-14,1010.0
2015,1,7,21,0,0,0,-14,1010.0
2015,1,7,21,30,0,0,-14,1010.0
2015,1,7,22,0,0,0,-14,1010.0
2015,1,7,22,30,0,0,-14,1010.0
2015,1,7,23,0,0,0,-14,1010.0
2015,1,7,23,30,0,0,-14,1010.0
2015,1,8,0,0,0,0,-14,1010.0
2015,1,8,0,30,0,0,-13,1010.0
2015,1,8,1,0,0,0,-13,1010.0
2015,1,8,1,30,0,0,-12,1010.0
2015,1,8,2,0,0,0,-12,1010.0
2015,1,8,2,30,0,0,-11,1010.0
2015,1,8,3,0,0,0,-11,1010.0
2015,1,8,3,30,0,0,-10,1010.0
2015,1,8,4,0,0,0,-10,1010.0
2015,1,8,4,30,0,0,-9,1010.0
2015,1,8,5,0,0,0,-9,1010.0
2015,1,8,5,30,0,0,-8,1010.0
2015,1,8,6,0,0,0,-8,1010.0
2015,1,8,6,30,0,0,-8,1010.0
2015,1,8,7,0,0,0,-8,1010.0
2015,1,8,7,30,0,0,-8,1010.0
2015,1,8,8,0,13,0,-9,1010.0
2015,1,8,8,30,41,25,-8,1010.0
2015,1,8,9,0,71,118,-8,1010.0
2015,1,8,9,30,108,105,-8,1010.0
2015,1,8,10,0,106,0,-8,1010.0
2015,1,8,10,30,143,79,-8,1010.0
2015,1,8,11,0,161,120,-8,1010.0
2015,1,8,11,30,91,0,-7,1010.0
2015,1,8,12,0,173,69,-7,1010.0
2015,1,8,12,30,164,298,-7,1000.0
2015,1,8,13,0,170,99,-7,1000.0
2015,1,8,13,30,150,263,-6,1000.0
2015,1,8,14,0,138,205,-6,1000.0
2015,1,8,14,30,98,385,-6,1000.0
2015,1,8,15,0,94,156,-6,1000.0
2015,1,8,15,30,67,67,-6,1000.0
2015,1,8,16,0,39,33,-7,1000.0
2015,1,8,16,30,10,0,-7,1000.0
2015,1,8,17,0,0,0,-7,1000.0
2015,1,8,17,30,0,0,-7,1000.0
2015,1,8,18,0,0,0,-7,1000.0
2015,1,8,18,30,0,0,-7,1000.0
2015,1,8,19,0,0,0,-7,1000.0
2015,1,8,19,30,0,0,-7,1000.0
2015,1,8,20,0,0,0,-7,1000.0
2015,1,8,20,30,0,0,-7,1000.0
2015,1,8,21,0,0,0,-7,1000.0
2015,1,8,21,30,0,0,-7,1000.0
2015,1,8,22,0,0,0,-8,1000.0
2015,1,8,22,30,0,0,-8,1000.0
2015,1,8,23,0,0,0,-8,1000.0
2015,1,8,23,30,0,0,-7,990.0
2015,1,9,0,0,0,0,-7,990.0
2015,1,9,0,30,0,0,-7,990.0
2015,1,9,1,0,0,0,-7,990.0
2015,1,9,1,30,0,0,-7,990.0
2015,1,9,2,0,0,0,-7,990.0
2015,1,9,2,30,0,0,-7,990.0
2015,1,9,3,0,0,0,-7,990.0
2015,1,9,3,30,0,0,-6,990.0
2015,1,9,4,0,0,0,-6,990.0
2015,1,9,4,30,0,0,-6,990.0
2015,1,9,5,0,0,0,-6,990.0
2015,1,9,5,30,0,0,-6,990.0
2015,1,9,6,0,0,0,-6,990.0
2015,1,9,6,30,0,0,-6,990.0
2015,1,9,7,0,0,0,-6,990.0
2015,1,9,7,30,0,0,-5,990.0
2015,1,9,8,0,4,0,-5,990.0
2015,1,9,8,30,17,0,-4,990.0
2015,1,9,9,0,45,0,-4,990.0
2015,1,9,9,30,24,0,-4,990.0
2015,1,9,10,0,99,410,-4,990.0
2015,1,9,10,30,46,0,-4,990.0
2015,1,9,11,0,87,0,-5,990.0
2015,1,9,11,30,170,77,-5,990.0
2015,1,9,12,0,163,31,-5,1000.0
2015,1,9,12,30,56,0,-5,1000.0
2015,1,9,13,0,130,0,-5,1000.0
2015,1,9,13,30,97,0,-5,1000.0
2015,1,9,14,0,114,420,-5,1000.0
2015,1,9,14,30,113,267,-5,1000.0
2015,1,9,15,0,96,116,-5,1000.0
2015,1,9,15,30,67,156,-5,1000.0
2015,1,9,16,0,43,63,-5,1000.0
2015,1,9,16,30,13,0,-5,1000.0
2015,1,9,17,0,0,0,-5,1000.0
2015,1,9,17,30,0,0,-5,1000.0
2015,1,9,18,0,0,0,-5,1000.0
2015,1,9,18,30,0,0,-5,1000.0
2015,1,9,19,0,0,0,-6,1000.0
2015,1,9,19,30,0,0,-6,1000.0
2015,1,9,20,0,0,0,-6,1000.0
2015,1,9,20,30,0,0,-6,1000.0
2015,1,9,21,0,0,0,-6,1000.0
2015,1,9,21,30,0,0,-6,1000.0
2015,1,9,22,0,0,0,-6,1000.0
2015,1,9,22,30,0,0,-6,1000.0
2015,1,9,23,0,0,0,-7,1000.0
2015,1,9,23,30,0,0,-7,1000.0
2015,1,10,0,0,0,0,-7,1000.0
2015,1,10,0,30,0,0,-7,1000.0
2015,1,10,1,0,0,0,-7,1000.0
2015,1,10,1,30,0,0,-7,1010.0
2015,1,10,2,0,0,0,-8,1010.0
2015,1,10,2,30,0,0,-8,1010.0
2015,1,10,3,0,0,0,-8,1010.0
2015,1,10,3,30,0,0,-8,1010.0
2015,1,10,4,0,0,0,-8,1010.0
2015,1,10,4,30,0,0,-8,1010.0
2015,1,10,5,0,0,0,-9,1010.0
2015,1,10,5,30,0,0,-9,1010.0
2015,1,10,6,0,0,0,-9,1010.0
2015,1,10,6,30,0,0,-9,1010.0
2015,1,10,7,0,0,0,-9,1010.0
2015,1,10,7,30,0,0,-9,1010.0
2015,1,10,8,0,2,0,-9,1010.0
2015,1,10,8,30,9,0,-8,1010.0
2015,1,10,9,0,16,0,-8,1010.0
2015,1,10,9,30,93,253,-8,1010.0
2015,1,10,10,0,116,24,-8,1010.0
2015,1,10,10,30,142,217,-8,1010.0
2015,1,10,11,0,161,189,-8,1010.0
2015,1,10,11,30,168,242,-7,1010.0
2015,1,10,12,0,172,258,-7,1010.0
2015,1,10,12,30,168,288,-7,1010.0
2015,1,10,13,0,157,317,-7,1010.0
2015,1,10,13,30,152,43,-7,1010.0
2015,1,10,14,0,123,365,-7,1010.0
2015,1,10,14,30,103,366,-7,1010.0
2015,1,10,15,0,92,236,-7,1010.0
2015,1,10,15,30,53,0,-7,1010.0
2015,1,10,16,0,29,0,-7,1010.0
2015,1,10,16,30,8,0,-7,1010.0
2015,1,10,17,0,0,0,-7,1010.0
2015,1,10,17,30,0,0,-7,1010.0
2015,1,10,18,0,0,0,-7,1010.0
2015,1,10,18,30,0,0,-7,1010.0
2015,1,10,19,0,0,0,-8,1010.0
2015,1,10,19,30,0,0,-8,1010.0
2015,1,10,20,0,0,0,-8,1010.0
2015,1,10,20,30,0,0,-8,1010.0
2015,1,10,21,0,0,0,-8,1010.0
2015,1,10,21,30,0,0,-8,1010.0
2015,1,10,22,0,0,0,-8,1010.0
2015,1,10,22,30,0,0,-7,1010.0
2015,1,10,23,0,0,0,-7,1010.0
2015,1,10,23,30,0,0,-7,1010.0
2015,1,11,0,0,0,0,-7,1010.0
2015,1,11,0,30,0,0,-7,1010.0
2015,1,11,1,0,0,0,-7,1010.0
2015,1,11,1,30,0,0,-7,1010.0
2015,1,11,2,0,0,0,-7,1020.0
2015,1,11,2,30,0,0,-7,1020.0
2015,1,11,3,0,0,0,-8,1020.0
2015,1,11,3,30,0,0,-8,1020.0
2015,1,11,4,0,0,0,-8,1020.0
2015,1,11,4,30,0,0,-8,1020.0
2015,1,11,5,0,0,0,-9,1020.0
2015,1,11,5,30,0,0,-8,1020.0
2015,1,11,6,0,0,0,-8,1020.0
2015,1,11,6,30,0,0,-8,1010.0
2015,1,11,7,0,0,0,-8,1010.0
2015,1,11,7,30,0,0,-7,1010.0
2015,1,11,8,0,12,0,-7,1010.0
2015,1,11,8,30,39,0,-6,1010.0
2015,1,11,9,0,68,5,-6,1010.0
2015,1,11,9,30,62,0,-5,1010.0
2015,1,11,10,0,80,0,-5,1010.0
2015,1,11,10,30,92,0,-4,1010.0
2015,1,11,11,0,94,0,-3,1010.0
2015,1,11,11,30,124,0,-2,1010.0
2015,1,11,12,0,168,41,-2,1010.0
2015,1,11,12,30,155,14,-1,1010.0
2015,1,11,13,0,163,42,-1,1010.0
2015,1,11,13,30,163,113,-1,1010.0
2015,1,11,14,0,146,129,-1,1010.0
2015,1,11,14,30,104,0,-1,1010.0
2015,1,11,15,0,80,0,-1,1010.0
2015,1,11,15,30,67,13,-1,1010.0
2015,1,11,16,0,38,0,-2,1010.0
2015,1,11,16,30,10,0,-2,1010.0
2015,1,11,17,0,0,0,-2,1010.0
2015,1,11,17,30,0,0,-2,1010.0
2015,1,11,18,0,0,0,-2,1010.0
2015,1,11,18,30,0,0,-2,1010.0
2015,1,11,19,0,0,0,-2,1010.0
2015,1,11,19,30,0,0,-1,1010.0
2015,1,11,20,0,0,0,-1,1010.0
2015,1,11,20,30,0,0,-1,1010.0
2015,1,11,21,0,0,0,-1,1010.0
2015,1,11,21,30,0,0,-1,1010.0
2015,1,11,22,0,0,0,-1,1010.0
2015,1,11,22,30,0,0,-1,1010.0
2015,1,11,23,0,0,0,-1,1010.0
2015,1,11,23,30,0,0,-1,1010.0
2015,1,12,0,0,0,0,-1,1010.0
2015,1,12,0,30,0,0,-1,1010.0
2015,1,12,1,0,0,0,-1,1010.0
2015,1,12,1,30,0,0,-1,1010.0
2015,1,12,2,0,0,0,-1,1010.0
2015,1,12,2,30,0,0,-1,1010.0
2015,1,12,3,0,0,0,-1,1010.0
2015,1,12,3,30,0,0,0,1010.0
2015,1,12,4,0,0,0,0,1010.0
2015,1,12,4,30,0,0,0,1010.0
2015,1,12,5,0,0,0,-1,1010.0
2015,1,12,5,30,0,0,-1,1010.0
2015,1,12,6,0,0,0,-1,1010.0
2015,1,12,6,30,0,0,-1,1010.0
2015,1,12,7,0,0,0,-1,1010.0
2015,1,12,7,30,0,0,0,1010.0
2015,1,12,8,0,11,0,0,1010.0
2015,1,12,8,30,39,0,0,1010.0
2015,1,12,9,0,31,0,0,1010.0
2015,1,12,9,30,85,0,0,1010.0
2015,1,12,10,0,126,111,0,1010.0
2015,1,12,10,30,128,9,0,1010.0
2015,1,12,11,0,58,0,0,1010.0
2015,1,12,11,30,81,0,0,1010.0
2015,1,12,12,0,75,0,0,1010.0
2015,1,12,12,30,138,0,0,1010.0
2015,1,12,13,0,124,0,0,1010.0
2015,1,12,13,30,128,0,0,1010.0
2015,1,12,14,0,47,0,0,1010.0
2015,1,12,14,30,108,0,0,1010.0
2015,1,12,15,0,45,0,0,1010.0
2015,1,12,15,30,19,0,0,1010.0
2015,1,12,16,0,10,0,0,1010.0
2015,1,12,16,30,2,0,0,1010.0
2015,1,12,17,0,0,0,0,1010.0
2015,1,12,17,30,0,0,0,1010.0
2015,1,12,18,0,0,0,-1,1010.0
