Time,Value
0.0,244.954658013
1.0,194.961479384
2.0,231.853740208
3.0,233.184430342
4.0,225.564491542
5.0,198.325689208
6.0,110.701766152
7.0,147.068491943
8.0,156.868062102
9.0,116.293534083
10.0,121.295198448
11.0,46.0323064213
12.0,26.310839355
13.0,198.958718556
14.0,573.800451314
15.0,798.158874165
16.0,663.135838874
17.0,688.821701271
18.0,849.899941388
19.0,667.752117472
20.0,569.112109254
21.0,831.869242809
22.0,856.275408476
23.0,975.070494047
24.0,652.106060916
25.0,915.958286171
26.0,485.397586083
27.0,332.731813142
28.0,314.914131925
29.0,225.421140531
30.0,335.577728493
31.0,171.684740128
32.0,229.108747756
33.0,219.251026808
34.0,89.1576771313
35.0,70.533042419
36.0,14.5328790344
37.0,110.561521573
38.0,7.35759189605
39.0,30.7293772755
40.0,54.2861219847
41.0,115.780459674
42.0,195.262992583
43.0,219.62711118
44.0,258.240412603
45.0,270.332545542
46.0,280.289058343
47.0,242.855724056
48.0,191.49494942
49.0,184.171625566
50.0,205.353690662
51.0,262.496851386
52.0,234.235753392
53.0,284.394980061
54.0,257.533649434
55.0,252.188076625
56.0,149.383645312
57.0,121.890217827
58.0,120.801541779
59.0,93.2096336026
60.0,81.9255574696
61.0,61.5610879111
62.0,25.1964137889
63.0,192.637914244
64.0,116.513825123
65.0,118.539767355
66.0,159.021244683
67.0,204.991190713
68.0,157.873792066
69.0,101.822821128
70.0,140.193944646
71.0,160.202068655
72.0,153.115290374
73.0,145.087461178
74.0,224.30641766
75.0,270.038100758
76.0,266.03217716
77.0,274.163277856
78.0,204.624431616
79.0,210.704490598
80.0,203.408983678
81.0,201.577070731
82.0,215.431157562
83.0,210.117185683
84.0,151.805405234
85.0,43.223825551
86.0,10.1222353255
87.0,92.2868592757
88.0,142.703262688
89.0,161.332139625
90.0,152.950860443
91.0,174.551440674
92.0,207.07264463
93.0,143.738166401
94.0,175.396683157
95.0,203.424405972
96.0,182.091061185
97.0,154.429881833
98.0,99.127133591
99.0,78.3182536153
100.0,92.2013461199
101.0,163.948302502
102.0,147.600246938
103.0,45.2780834139
104.0,50.8150176737
105.0,72.182211664
106.0,99.9686661752
107.0,340.045576416
108.0,100.483154184
109.0,16.0334855394
110.0,22.3640942972
111.0,172.226728096
112.0,142.645986551
113.0,220.648566845
114.0,221.437491258
115.0,165.150030951
116.0,158.265979347
117.0,210.293777427
118.0,189.617332776
119.0,236.153281336
120.0,247.031772376
121.0,267.929157299
122.0,272.815478343
123.0,204.105984519
124.0,259.610126472
125.0,166.818978509
126.0,158.106256304
127.0,113.70743899
128.0,62.1919465511
129.0,66.956569172
130.0,44.4905680687
131.0,80.8165288558
132.0,106.139514407
133.0,9.78883054347
134.0,1.45209094527
135.0,109.609922363
136.0,152.92074807
137.0,122.415450356
138.0,121.342251167
139.0,119.282400494
140.0,210.712725943
141.0,228.734288157
142.0,208.822395236
143.0,186.801706655
144.0,201.680320948
145.0,195.492114958
146.0,190.92336921
147.0,147.163447968
148.0,151.637047247
149.0,67.3419025092
150.0,65.5590973622
151.0,65.756209432
152.0,77.4120925438
153.0,13.3763675917
154.0,39.7643156406
155.0,63.7951106951
156.0,5.97317752803
157.0,56.793569148
158.0,148.023782053
159.0,95.2188449427
160.0,104.997760011
161.0,151.256552993
162.0,218.510889134
163.0,205.147706794
164.0,222.103112831
165.0,216.723209574
166.0,367.536671944
167.0,354.222690721
168.0,222.162035197
169.0,189.627520763
170.0,190.011763892
171.0,152.32152581
172.0,124.103556839
173.0,126.668242804
174.0,112.595754057
175.0,136.34498298
176.0,116.517960369
177.0,155.119632102
178.0,135.233219267
179.0,221.194493583
180.0,165.514146743
181.0,289.323155092
182.0,59.9592871753
183.0,100.25826703
184.0,70.6952307866
185.0,71.3432560616
