Time,Value
0.0,254.066412431
1.0,260.510652273
2.0,253.036319762
3.0,205.961501621
4.0,92.4322681423
5.0,163.448364003
6.0,197.189773193
7.0,120.594568256
8.0,162.536639583
9.0,16.5975999029
10.0,61.9184132792
11.0,240.855673025
12.0,446.445138667
13.0,548.935151953
14.0,447.86812234
15.0,491.216155633
16.0,621.240975478
17.0,500.240008117
18.0,488.038039167
19.0,683.246158693
20.0,703.872319882
21.0,788.87434265
22.0,598.356561488
23.0,783.694822831
24.0,556.948951482
25.0,464.303316452
26.0,481.026982336
27.0,391.603845415
28.0,543.398761085
29.0,341.415729563
30.0,438.960664291
31.0,415.652413407
32.0,257.377954955
33.0,252.92087267
34.0,184.076710629
35.0,299.174399481
36.0,159.41951539
37.0,190.925331297
38.0,69.044769365
39.0,2.38060833051
40.0,157.355099128
41.0,177.009709746
42.0,256.24062149
43.0,264.014612929
44.0,280.439238812
45.0,177.029538561
46.0,126.505196249
47.0,148.058457153
48.0,190.0440611
49.0,322.300299348
50.0,260.090785985
51.0,422.628548928
52.0,332.919627103
53.0,378.626945589
54.0,115.243521217
55.0,124.141277346
56.0,163.279260986
57.0,128.223297782
58.0,124.851124009
59.0,100.379296058
60.0,59.3288014345
61.0,249.373354048
62.0,127.03020553
63.0,136.68253559
64.0,199.446186773
65.0,264.24327588
66.0,182.136639517
67.0,58.2052929238
68.0,184.711432242
69.0,215.041896222
70.0,204.91138464
71.0,195.677339565
72.0,358.815534828
73.0,396.635745599
74.0,377.897997202
75.0,377.58276636
76.0,283.47771871
77.0,311.042757902
78.0,300.970682158
79.0,291.005546721
80.0,298.597071462
81.0,284.50323456
82.0,214.377065987
83.0,100.704267729
84.0,76.5468970291
85.0,72.982527342
86.0,134.499063708
87.0,140.732726691
88.0,93.7871573691
89.0,133.397384104
90.0,195.677641119
91.0,91.0068970205
92.0,153.6798875
93.0,198.868950832
94.0,171.93163744
95.0,148.570695794
96.0,100.275309686
97.0,94.0317191401
98.0,116.857169123
99.0,206.301527061
100.0,169.540642205
101.0,39.9854809864
102.0,57.5164587057
103.0,79.2483252424
104.0,99.312060839
105.0,267.137614466
106.0,89.2426909155
107.0,10.2950940887
108.0,40.9093208421
109.0,256.641788087
110.0,209.630524973
111.0,313.418776467
112.0,312.969341752
113.0,246.522312937
114.0,244.430162701
115.0,342.302158325
116.0,303.057098543
117.0,382.984294549
118.0,392.961914938
119.0,420.020073007
120.0,424.628913938
121.0,331.832830781
122.0,421.836834033
123.0,280.897046007
124.0,296.977123437
125.0,219.624358404
126.0,138.322065858
127.0,189.120546837
128.0,157.786589848
129.0,224.038398163
130.0,239.564113284
131.0,72.271004023
132.0,97.7846831363
133.0,88.3031064321
134.0,141.122386394
135.0,42.4099103574
136.0,57.6596523672
137.0,67.8737205371
138.0,228.740530953
139.0,245.796101045
140.0,193.16864435
141.0,173.77191733
142.0,209.912536946
143.0,206.399682923
144.0,208.404285507
145.0,156.055442596
146.0,173.489083109
147.0,81.074869091
148.0,91.5987057029
149.0,50.524758473
150.0,47.3813873369
151.0,46.3337409402
152.0,64.7395848191
153.0,91.7349061623
154.0,33.2882591169
155.0,97.0896701205
156.0,204.127227951
157.0,134.700437138
158.0,162.127512238
159.0,231.294746008
160.0,315.847338865
161.0,296.797256781
162.0,325.39480182
163.0,323.322089709
164.0,501.186030284
165.0,472.348534661
166.0,315.335221122
167.0,280.996957627
168.0,306.787763013
169.0,236.834601555
170.0,204.46201922
171.0,232.840649009
172.0,217.466860775
173.0,300.402717085
174.0,260.104054781
175.0,308.476844834
176.0,265.945210156
177.0,344.950946334
178.0,257.38818686
179.0,332.482091909
180.0,110.994353192
181.0,164.798018726
182.0,120.053884771
183.0,115.065485658
184.0,75.8667893934
185.0,72.5034058997
186.0,266.923146122
187.0,0.27376904943
188.0,164.830540265
189.0,116.404835768
190.0,201.041795431
191.0,155.255189388
192.0,80.5989409298
193.0,165.768280219
194.0,97.5793718017
195.0,98.9745798008
196.0,135.303850061
197.0,24.1196261264
198.0,117.132406181
199.0,9.53642277804
200.0,56.0207603631
201.0,76.0463777415
202.0,24.8510804891
203.0,63.4991208883
204.0,118.507023512
205.0,182.490589473
206.0,188.653771999
207.0,340.094709017
208.0,559.046675052
209.0,292.307935461
210.0,169.035856989
211.0,94.972249614
212.0,178.020477334
213.0,126.461411679
214.0,132.800428435
215.0,122.670375389
216.0,43.2328903897
217.0,135.321727091
218.0,134.867633666
219.0,69.825340379
220.0,20.2620854369
221.0,1.77800696117
222.0,11.7213249566
223.0,24.7621574475
224.0,66.2896261888
225.0,41.4531786339
226.0,2.42061979711
227.0,80.3273066975
228.0,68.2957337678
229.0,205.721781291
230.0,204.784012626
231.0,208.054745041
232.0,258.505920935
233.0,329.519915379
234.0,369.542341291
235.0,440.449134369
236.0,392.297992449
237.0,482.696771334
238.0,338.821137952
239.0,361.48155133
240.0,254.215300186
241.0,295.948782483
242.0,348.747079373
243.0,282.885321575
244.0,245.230956711
245.0,221.852246757
246.0,143.616378651
247.0,136.6897581
248.0,67.8454439185
249.0,175.229819003
250.0,215.509019276
251.0,179.257361704
252.0,181.088001536
253.0,254.924876208
254.0,72.156736846
255.0,89.0119711513
256.0,187.609659224
257.0,187.420316768
258.0,225.935573272
259.0,280.62015254
260.0,321.201314444
261.0,395.385753422
262.0,225.485614505
263.0,399.405916522
264.0,333.653302683
265.0,288.518281247
266.0,414.460949525
267.0,281.995798872
268.0,229.637458917
269.0,360.983726414
270.0,329.176417348
271.0,308.845394498
272.0,192.191095512
273.0,235.440619091
274.0,260.610140579
275.0,263.414383911
276.0,234.093506998
277.0,101.085357276
278.0,104.681517989
279.0,81.5579529911
280.0,111.365340623
281.0,146.650251148
282.0,121.826130241
283.0,332.889440098
284.0,375.964305444
285.0,334.599615912
286.0,307.28763274
287.0,300.037372314
288.0,296.228090874
289.0,363.64528143
290.0,334.816732464
291.0,340.434604234
292.0,347.225533517
293.0,163.340464526
294.0,242.251311666
295.0,166.970953172
296.0,189.459053899
297.0,97.6271035444
298.0,78.2181883592
299.0,31.7887278632
300.0,10.2020978179
301.0,138.248857102
302.0,147.328935826
303.0,194.665251712
304.0,186.615255481
305.0,269.515292712
306.0,250.4973904
307.0,193.586728507
308.0,298.393448244
309.0,369.114366961
310.0,505.551100324
311.0,351.14501929
312.0,372.925458726
313.0,440.422465873
314.0,351.222356534
315.0,397.032634027
316.0,416.801577531
317.0,356.736015445
318.0,258.321220268
319.0,303.324639345
320.0,211.34100367
321.0,340.287232533
322.0,295.585785568
323.0,172.581796534
324.0,128.899681177
325.0,10.3392784337
326.0,135.981388872
327.0,218.840787384
