Time,Value
0.0,287.221699088
1.0,186.183181993
2.0,255.901400425
3.0,254.347937559
4.0,240.310474994
5.0,187.582305525
6.0,57.4618297658
7.0,109.577354096
8.0,129.040750474
9.0,47.7862996181
10.0,86.5077365459
11.0,63.4877740937
12.0,151.590087292
13.0,343.006978757
14.0,588.11875775
15.0,681.255072459
16.0,671.416476805
17.0,713.154159906
18.0,774.918323701
19.0,734.002023922
20.0,697.383697113
21.0,797.068376892
22.0,792.728996587
23.0,838.190074599
24.0,622.602250633
25.0,787.093194807
26.0,530.49256466
27.0,395.807491517
28.0,367.083165731
29.0,229.698093642
30.0,349.922577884
31.0,134.972345485
32.0,224.20393267
33.0,201.809779517
34.0,38.5908468111
35.0,36.6974344274
36.0,30.2782605972
37.0,107.918517347
38.0,13.2162677706
39.0,36.0709454235
40.0,58.0819314069
41.0,120.564237603
42.0,258.233854315
43.0,279.225295118
44.0,344.411826377
45.0,350.549576598
46.0,359.176662046
47.0,263.591366419
48.0,170.524589199
49.0,157.39436477
50.0,165.090626964
51.0,280.282976663
52.0,197.742947836
53.0,361.109417832
54.0,282.655445664
55.0,344.216526866
56.0,67.1562533652
57.0,53.5533859317
58.0,70.7016705283
59.0,18.8485907787
60.0,15.486788771
61.0,8.88118462761
62.0,187.869106292
63.0,382.398320137
64.0,288.696452487
65.0,308.666539251
66.0,358.311054245
67.0,409.221077283
68.0,324.347288506
69.0,173.175231359
70.0,254.647360191
71.0,264.786830549
72.0,234.683830184
73.0,213.720354799
74.0,367.385118832
75.0,408.133415966
76.0,399.01544143
77.0,412.420891723
78.0,327.29487862
79.0,340.65452227
80.0,323.877161114
81.0,311.343561796
82.0,310.096905447
83.0,287.764947799
84.0,216.448461246
85.0,87.1069054355
86.0,44.0544997733
87.0,124.215764379
88.0,209.101541283
89.0,232.78678317
90.0,209.200632154
91.0,245.926877391
92.0,292.309855838
93.0,170.558950105
94.0,217.973943377
95.0,238.292488599
96.0,188.429650264
97.0,144.243426598
98.0,71.9019342893
99.0,41.1714282919
100.0,40.3274710841
101.0,112.643738161
102.0,77.5779616741
103.0,47.2469565574
104.0,33.9087444513
105.0,171.745671213
106.0,201.507881538
107.0,399.702311661
108.0,213.364693899
109.0,127.900211247
110.0,128.20150298
111.0,317.81696833
112.0,264.986008355
113.0,355.622065016
114.0,354.37451644
115.0,274.319592638
116.0,259.390689499
117.0,339.666723198
118.0,290.63381007
119.0,365.031544658
120.0,374.123920242
121.0,407.494641684
122.0,412.364177323
123.0,314.50512657
124.0,401.165772219
125.0,254.852140995
126.0,261.261336318
127.0,173.116049468
128.0,80.2015575498
129.0,111.096066236
130.0,72.7858551836
131.0,146.888576128
132.0,168.600970266
133.0,18.4808013962
134.0,45.5001557489
135.0,139.528654406
136.0,197.450596143
137.0,102.279824931
138.0,111.621260743
139.0,111.187591479
140.0,255.734817547
141.0,266.934077259
142.0,207.76929486
143.0,179.482022439
144.0,197.955839576
145.0,180.210153897
146.0,168.663331005
147.0,108.118516054
148.0,112.491529601
149.0,4.11137688453
150.0,0.361911997612
151.0,168.910471494
152.0,157.848081906
153.0,79.0331344477
154.0,61.6909925677
155.0,13.9555516518
156.0,115.564844821
157.0,169.257953248
158.0,265.939940154
159.0,194.459397109
160.0,215.689926046
161.0,279.058267268
162.0,360.693040402
163.0,340.728006859
164.0,368.261802714
165.0,358.190432813
166.0,534.63556421
167.0,507.301442856
168.0,352.273665613
169.0,301.36427655
170.0,300.755163046
171.0,215.243129264
172.0,165.725146947
